Iteration,ID,Fitness,Error
0,0,25653.856438015246,2.854245258115271
0,1,29876.420124735796,3.488644850471123
0,2,29330.634205994575,3.406645764121781
0,3,25504.765573039862,2.8318457892187294
0,4,26405.541359145966,2.967178689775536
0,5,26632.81559125745,3.0013244578211316
0,6,26946.47158393887,3.048448254798508
0,7,27177.43739072959,3.0831486464437483
0,8,28788.044841240742,3.325126929272948
0,9,28435.676564633006,3.2721869838691413
0,10,27942.087883655233,3.1980300305972404
0,11,28937.957395516733,3.3476498490860473
0,12,28035.066557016995,3.21199918224414
0,13,24922.473242557196,2.744361965528425
0,14,26267.3332611671,2.94641425197823
0,15,26223.48802447315,2.9398269267537787
0,16,29124.529557716392,3.3756805224934485
0,17,23565.99294690467,2.5405638441863987
0,18,25647.083318770397,2.8532276620748793
0,19,31993.669071002056,3.8067411464846836
0,20,26865.091678181194,3.036221706457511
0,21,26481.47994201827,2.9785877316734184
0,22,30584.22224116845,3.594985312675548
0,23,28389.591961559287,3.2652632153784986
0,24,27484.32297779187,3.1292552550769037
0,25,24650.69910091154,2.7035305139590657
0,26,28181.140113443398,3.2339453295437797
0,27,29681.299374189184,3.4593298338625575
0,28,30122.58151229531,3.5256282320155212
0,29,27875.782011200114,3.188068210817325
0,30,24324.071887743612,2.654457915826865
0,31,26809.906258909603,3.027930627840986
0,32,26920.128295265655,3.0444904289762103
0,33,25767.649414671938,2.871341558694702
0,34,28072.955649750835,3.2176916541092
0,35,28315.94346896236,3.2541982375243927
0,36,25182.991111859064,2.783502270411518
0,37,27365.277668758757,3.1113698420611113
0,38,27624.2188061564,3.1502732581364787
0,39,30261.25095284501,3.5464619820981085
0,40,25466.71701201347,2.826129358776062
0,41,23146.391447281145,2.477522753497768
0,42,27904.533777711385,3.19238788727635
0,43,27091.61746820834,3.0702550282764935
0,44,30156.593765321173,3.530738245991763
0,45,26518.66488201588,2.984174411360559
0,46,30225.12541836216,3.5410344679029686
0,47,29837.926582186563,3.4828615658333177
0,48,27601.683230747967,3.1468875046195866
0,49,25297.801833389076,2.800751477372157
0,50,28709.087555638816,3.313264356315928
0,51,25735.562941016768,2.866520874551798
0,52,28682.914127142813,3.309332050351985
0,53,27932.137777418764,3.1965351228093093
0,54,27197.2168511328,3.086120320182211
0,55,29746.82124257524,3.4691738645695973
0,56,31771.22512923647,3.7733210831184603
0,57,27566.406972289857,3.141587585981048
0,58,27006.5988259292,3.0574817947609976
0,59,30294.537047301314,3.5514628977315676
0,60,27078.707275437573,3.0683153959491545
0,61,30427.51585246582,3.5714416845651775
0,62,26648.947210542636,3.0037480785070065
0,63,29023.704028240954,3.3605324561660086
0,64,28496.540073631128,3.281331140870061
0,65,27096.45915005979,3.07098244442004
0,66,27328.09003989428,3.105782758397578
0,67,27569.353965379003,3.1420303433562204
0,68,26081.728125180554,2.918528864961021
0,69,27057.3280346674,3.065103370593059
0,70,25919.24305687707,2.894117045804848
0,71,26481.291844190346,2.9785594717834054
0,72,27843.518742550925,3.1832209649265213
0,73,28340.09550677547,3.25782684897468
0,74,29380.34016574006,3.4141136066316196
0,75,26177.011988886214,2.932844349291799
0,76,30200.875655491254,3.537391174202412
0,77,29706.578726305495,3.46312781344734
0,78,26454.020980157155,2.974462286682265
0,79,25815.511640533008,2.8785323979166177
0,80,28581.088164777975,3.29403367860246
1,0,25653.856438015246,2.854245258115271
1,1,29876.420124735796,3.488644850471123
1,2,24279.95932783809,2.6478304278602898
1,3,24601.22897895284,2.6960981038090206
1,4,26026.943247459305,2.9102979638610735
1,5,26632.81559125745,3.0013244578211316
1,6,25049.553915489203,2.7634546147069114
1,7,27177.43739072959,3.0831486464437483
1,8,23598.52291249354,2.5454511587279955
1,9,27005.116218635623,3.057259047270977
1,10,26839.746649848566,3.0324138596527295
1,11,24890.717129523942,2.7395909148924193
1,12,28035.066557016995,3.21199918224414
1,13,24922.473242557196,2.744361965528425
1,14,25622.864080259067,2.8495889543658453
1,15,26223.48802447315,2.9398269267537787
1,16,21968.819208850575,2.30060384748356
1,17,23565.99294690467,2.5405638441863987
1,18,25647.083318770397,2.8532276620748793
1,19,25047.67033720528,2.763171625181082
1,20,24650.988092413078,2.703573932153407
1,21,25768.735905807083,2.8715047935407276
1,22,28192.520320722328,3.235655096262369
1,23,26768.57096818332,3.0217203978640805
1,24,25251.906317672692,2.793856117438806
1,25,24650.69910091154,2.7035305139590657
1,26,23235.114344303704,2.4908525156706287
1,27,29681.299374189184,3.4593298338625575
1,28,26857.866009802943,3.0351361192612596
1,29,27495.295220487784,3.130903729039631
1,30,24324.071887743612,2.654457915826865
1,31,25613.909803428483,2.848243660370866
1,32,26333.808385244825,2.956401500187023
1,33,25767.649414671938,2.871341558694702
1,34,25224.418650389987,2.7897263597340727
1,35,28315.94346896236,3.2541982375243927
