Iteration,Fitness,Error
0,25204.359280320597,2.786712632259705
0,25204.621530833283,2.7867520328775965
0,25207.230046303706,2.787143937245148
0,25250.61775989829,2.7936625240231807
0,25260.55796488483,2.795155944243514
0,25268.973043764217,2.796420228930922
0,25275.300060279624,2.7973708023256645
0,25301.79465768006,2.801351360829336
0,25322.27486648077,2.804428315276558
0,25323.435667625967,2.8046027144870744
0,25369.68336222709,2.8115509859115217
0,25372.83697151949,2.812024785384539
0,25377.070978254626,2.81266090418489
0,25390.93894846874,2.814744433363693
0,25403.526497830666,2.8166355916211936
0,25428.591053230524,2.820401300064682
0,25428.635398437556,2.8204079625056426
0,25442.112668684407,2.822432792771095
0,25443.391784141968,2.822624967569406
0,25453.34039364162,2.8241196504870225
0,25463.86808778163,2.8257013353037306
0,25487.216124738305,2.8292091533561154
0,25492.846907132924,2.8300551242687684
0,25494.188161681213,2.830256634867971
0,25509.670124775595,2.832582650957872
0,25514.706472465226,2.833339313771819
0,25524.772968998674,2.8348517080827333
0,25529.667883723705,2.8355871219536817
0,25530.857273254747,2.835765816294283
0,25532.112892707646,2.835954461043817
0,25561.252041772237,2.8403323380066463
0,25569.281303732412,2.8415386574117205
0,25580.005459226973,2.8431498586578985
0,25587.884231243574,2.8443335683959696
0,25595.701842562557,2.8455080893273075
0,25615.137490126654,2.848428108492586
0,25617.818647416323,2.8488309265950003
0,25633.499040664887,2.851186754907585
0,25649.93953917875,2.853656781727577
0,25649.956403072938,2.8536593153655256
0,25657.36006857013,2.8547716449173874
0,25661.128195502217,2.8553377697569435
0,25668.6436690715,2.85646689739656
0,25674.48574545722,2.8573446131997025
0,25680.639351000842,2.858269133263348
0,25685.095709612357,2.8589386582951257
0,25691.050068030778,2.859833243394047
0,25693.79165579024,2.8602451405934852
0,25707.159183623055,2.8622534831164446
0,25733.09604826496,2.8661502476359617
0,25738.05118556726,2.866894709370081
0,25741.687164955016,2.867440980311751
0,25752.629742928988,2.8690849974352446
0,25761.70010682213,2.8704477323951516
0,25777.250082928604,2.8727839667861486
0,25778.89265842617,2.8730307479606627
0,25797.06018106283,2.8757602435491028
0,25799.566585893794,2.876136806774909
0,25803.479779079214,2.8767247264241607
0,25804.821681170863,2.876926334310526
0,25817.899926049977,2.8788912148512584
0,25819.72632282323,2.879165613404932
0,25826.34838535016,2.8801605146259255
0,25859.24442380803,2.8851028280961586
0,25868.657513156068,2.8865170542602265
0,25872.32904878765,2.8870686671856447
0,25877.96834331403,2.887915916964247
0,25880.333519864627,2.8882712619988924
0,25907.577228129925,2.89236436720702
0,25929.69098456341,2.895686746478878
0,25939.410774947577,2.897147051524576
0,25941.976857158246,2.8975325807028613
0,25963.342702704133,2.900742593555308
0,25979.49553467111,2.9031694012426548
0,25981.323889841897,2.903444094026727
0,25984.05080133785,2.9038537862586913
0,25986.218333913406,2.9041794371865093
0,25986.22153389535,2.9041799179530274
0,26001.517917720455,2.906478052542136
0,26002.270578142816,2.906591132533476
0,26018.217494776516,2.9089870034219527
0,26021.12760475948,2.909424219465066
0,26029.514614706488,2.9106842870652776
0,26048.1508775657,2.913484206365039
0,26054.129929935967,2.9143825014927836
0,26057.786378699417,2.9149318477613306
0,26064.596005983043,2.9159549287835103
0,26084.139631452075,2.9188911705907565
0,26084.180152527366,2.9188972584926933
0,26090.01097994721,2.9197732842468764
0,26126.90789308771,2.9253166906682257
0,26130.389940833258,2.925839834860766
0,26132.590859257096,2.9261705016912702
0,26142.15735589571,2.9276077758256775
0,26160.904540577518,2.930424360062728
0,26165.24264314111,2.9310761182603833
0,26243.753531638256,2.94287162434469
0,26246.27079639398,2.9432498191697687
0,26246.954849114074,2.943352591513533
0,26267.085686454277,2.9463770562581546
0,26278.63678486473,2.9481124977260715
0,26322.42475359264,2.954691218989279
0,26330.34007633471,2.9558804201224023
0,26334.980917735335,2.956577661919371
0,26340.366108811435,2.957386735097872
0,26340.957080042106,2.9574755228428646
0,26346.723393447322,2.958341855986677
0,26350.65520937414,2.958932573523759
0,26374.104421627668,2.962455592191657
0,26384.730913818978,2.9640521204655914
0,26392.176698029303,2.965170777949114
0,26410.33051405125,2.9678982142504884
0,26418.998318463924,2.9692004685192193
0,26422.974516896127,2.969797854100981
0,26460.806790044815,2.975481789369714
0,26465.48835042199,2.9761851488013806
0,26467.03158455506,2.976417004891085
0,26488.043841191055,2.9795738944097137
0,26492.985910663374,2.9803163928280307
0,26503.271485443016,2.981861701538915
0,26522.16251874717,2.9846998976483126
0,26530.27752624101,2.985919099495344
0,26530.600143502183,2.9859675696367463
0,26532.44029894373,2.986244035298036
0,26550.362427421253,2.9889366627736256
0,26564.668077742488,2.991085949180061
0,26579.156251916884,2.9932626580403974
0,26590.111097094523,2.9949085181932875
0,26601.83746152714,2.996670291695784
0,26602.2634829723,2.9967342973215594
0,26604.880751437086,2.9971275167423506
0,26628.16329869777,3.000625495597622
0,26644.066685791116,3.0030148265912135
0,26646.690385319835,3.0034090122175234
0,26649.92763583069,3.0038953779793705
0,26651.203372944216,3.0040870452139745
0,26654.063824134977,3.0045168005010483
0,26681.80809699189,3.0086851107259447
0,26684.456158056015,3.009082956438704
0,26685.306695551273,3.0092107415191216
0,26691.209990585536,3.010097654835567
0,26715.030421283882,3.013676445505391
0,26722.16115484735,3.014747769658556
0,26722.799274174748,3.0148436409517347
0,26725.564632705456,3.015259109480988
0,26756.601230238084,3.019922059831443
0,26767.169217421662,3.021509798290514
0,26788.836197213193,3.0247650536678474
0,26790.30926149532,3.0249863674121573
0,26860.599361433153,3.0355467790614714
0,26868.374213912124,3.0367148758882396
0,26883.93413831195,3.039052604914656
0,26888.635622570506,3.0397589577179245
0,26890.645908513725,3.0400609838512205
0,26896.631030741057,3.0409601909166253
0,26897.61972955906,3.041108733407311
0,26919.270694495914,3.044361582706718
0,26934.61657726929,3.046667154036853
0,26946.747912136118,3.0484897704531426
0,26954.162753905708,3.049603779132468
0,26965.493912880167,3.0513061768149288
0,26975.44347286738,3.052801002534162
0,26991.470377905505,3.055208890911284
0,27020.922848860126,3.0596338414753794
0,27036.21330420967,3.0619310853680393
0,27038.566458641013,3.062284624194864
0,27098.64839374868,3.0713113572338764
0,27108.046301281825,3.072723302476236
0,27124.01420852139,3.0751223270014103
0,27150.221532266638,3.079059725400637
0,27163.6655682179,3.0810795625327376
0,27169.30199016723,3.0819263807342594
0,27189.563191273555,3.0849704313812434
0,27198.23654475179,3.0862735193437185
0,27202.495023855638,3.0869133148821573
0,27220.495461569775,3.0896177075675744
0,27237.52202803853,3.0921757854625196
0,27255.07843622165,3.0948134669804164
0,27256.27152972133,3.09499271780669
0,27260.225252922544,3.0955867267011032
0,27311.53312263644,3.103295240780715
0,27342.715722150668,3.10798012652504
0,27344.40103570534,3.108233328681692
0,27346.204327625335,3.1085042559533256
0,27363.469326427232,3.1110981560137065
0,27376.802142375098,3.11310128340972
0,27377.148133090865,3.1131532651879303
0,27394.099384191843,3.115700027673053
0,27402.17112677395,3.116912729383105
0,27413.176858986248,3.118566234823655
0,27427.3103149874,3.120689650689213
0,27499.783517489508,3.131578052507438
0,27518.883777779567,3.1344476829596704
0,27526.981251725734,3.135664250559756
0,27527.060415550266,3.135676144163201
0,27537.574909696694,3.1372558458077964
0,27567.107525939824,3.141692837430863
0,27569.90215125526,3.14211270301311
0,27576.80348828406,3.143149562542677
0,27580.86987321164,3.143760497778191
0,27589.610563109567,3.1450737023902593
0,27625.365080443087,3.150445474826185
0,27655.472018211156,3.154968752736051
0,27663.664094670603,3.156199533454117
0,27734.164404448155,3.1667915271106
0,27742.23038893361,3.1680033637219966
0,27744.92715700174,3.168408527193771
0,27766.869998477534,3.171705228136649
0,27827.557632346798,3.1808229615905645
0,27839.708130594157,3.1826484571205165
0,27862.463938362776,3.1860672984319076
0,27895.604031392457,3.191046278754876
0,27899.80962933637,3.1916781294075074
0,27963.96772658539,3.2013172666143914
0,27975.42652543367,3.2030388409605877
0,27989.885880441816,3.2052112200183016
0,28026.590771886986,3.21072577702629
0,28032.15918966143,3.2115623782544214
0,28035.447193358043,3.2120563691944173
0,28052.195708857947,3.21457267260486
0,28055.41631782894,3.2150565381353573
0,28125.2613693264,3.2255500855358172
0,28131.008118676804,3.22641347936851
0,28136.8929608115,3.2272976203142276
0,28227.649521646217,3.240932920920405
0,28258.022200941177,3.2454961239394797
0,28275.80610865828,3.2481679850748617
0,28276.142953546172,3.2482185927803746
0,28324.036731551565,3.2554141724085883
0,28338.540600095574,3.2575932391970515
0,28360.93342710745,3.2609575461399416
0,28372.972025289615,3.26276622976106
0,28444.61208768206,3.273529460288771
0,28463.58051707033,3.2763792844156145
0,28489.648610917724,3.280295764861437
0,28494.61501897985,3.281041919918848
0,28524.24009562244,3.285492802827891
0,28545.063987583395,3.2886213923652936
0,28581.21486575262,3.294052714205622
0,28613.116525524376,3.2988456318396
0,28686.197446929233,3.309825337579512
0,28715.524215796002,3.314231402613582
0,28766.248469361068,3.3218522339785257
0,28774.695522643444,3.3231213225125367
0,28802.318107170573,3.3272713502359634
0,28884.018104440584,3.3395459892488857
0,28890.77185001499,3.340560674581579
0,28964.571804792424,3.351648408171939
0,28967.166694960157,3.3520382654687735
0,29044.46958483887,3.363652281376032
0,29050.036572440116,3.3644886677343924
0,29096.580872751158,3.3714815013147774
0,29133.200599221367,3.376983263104172
0,29195.272882468398,3.386309026813161
0,29219.19382226096,3.389902918007957
0,29258.510085632563,3.395809808538546
0,29275.359050169816,3.398341203450994
0,29278.29323584431,3.398782036635263
0,29288.723445074174,3.400349075281577
0,29309.83136567313,3.4035203373907947
0,29310.60565251458,3.403636666543657
0,29314.230651843438,3.404181287837055
0,29363.99001951298,3.4116571543739456
0,29415.956423300868,3.419464606866116
0,29467.130819242655,3.42715306779487
0,29477.729669285767,3.428745443101828
0,29499.087198905854,3.431954206566384
0,29517.693333372357,3.4347495993648374
0,29518.521053975615,3.434873956426625
0,29562.36258987847,3.441460725642799
0,29598.069233256825,3.4468253054772875
0,29637.960823281395,3.452818633305498
0,29654.176374531547,3.4552548639620713
0,29660.172952210058,3.456155792098867
0,29747.14402354536,3.4692223593066944
0,29790.50524569876,3.4757369660004147
0,29798.39895040911,3.476922919232138
0,29803.35179060287,3.477667035847787
0,29867.992234618563,3.487378641018414
0,29873.07752099008,3.48814265639875
0,29882.032946556636,3.489488122980264
0,30123.89509871847,3.525825585744962
0,30152.733193443295,3.530158232187995
0,30358.808171409317,3.561119016137217
0,30369.00133143198,3.562650440419468
0,30421.21885274351,3.5704956209049743
0,30681.489473090136,3.609598779009936
0,30788.31827933695,3.62564877994846
0,30794.60231437285,3.62659289578919
0,30936.62875204134,3.647931002410057
0,30967.276707365174,3.652535563005585
0,30999.21380925059,3.6573338054763505
0,31441.732466802056,3.7238179787863666
0,31637.046857745878,3.753162088002686
0,31750.976220704677,3.7702788793126016
0,33196.29708735064,3.9874244422101324
1,18256.623964306265,1.7428822061758211
1,19205.861995963744,1.8854960931435913
1,19604.5636992647,1.9453971903943361
1,20110.466786978377,2.0214042648705495
1,20691.90686965778,2.1087600465231042
1,20705.556510866107,2.110810773868105
1,20805.52128737657,2.125829520339028
1,21002.480653663075,2.1554207712835147
1,21187.17120585056,2.1831687508789908
1,21199.35083619091,2.184998623225798
1,21235.97903188392,2.190501657434483
1,21295.00779493203,2.1993701614982015
1,21308.071352333274,2.2013328353866095
1,21325.4104126914,2.203937862483684
1,21327.076586425443,2.2041881890663224
1,21334.712220041518,2.205335369597584
1,21389.898219786024,2.213626535424583
1,21557.03307628841,2.2387369405481388
1,21587.422861321218,2.2433027135398467
1,21611.184567691056,2.2468726814439686
1,21636.144106073407,2.2506226120903556
1,21647.91396052332,2.2523909195497778
1,21655.476446413442,2.253527110338558
1,21664.720214984096,2.2549158976839085
1,21687.802996196933,2.2583838636113183
1,21716.86669317468,2.2627504046236
1,21759.734804900858,2.269190926217076
1,21792.28772286713,2.274081689132682
1,21822.871466198816,2.2786766024938125
1,21846.256661526488,2.282190003234148
1,21879.619296377663,2.287202418325971
1,21929.03522446703,2.2946266863682436
1,21956.250546235533,2.298715526778175
1,21960.451546711785,2.299346686705497
1,21968.78269194324,2.300598361169357
1,22061.333144135242,2.314503176703011
1,22121.316339774505,2.3235150750863136
1,22154.8482919599,2.3285529284795525
1,22178.32536220579,2.332080132542937
1,22186.604395190017,2.333323977642731
1,22213.032780867772,2.3372945884717207
1,22229.21707273067,2.33972612270593
1,22259.024888067615,2.344204460346697
1,22266.582459833266,2.345339912835527
1,22296.07648848943,2.349771107044686
1,22309.49126977921,2.351786548945194
1,22311.02665247941,2.3520172254326037
1,22315.52684305622,2.3526933357957063
1,22317.158088561555,2.35293841474783
1,22320.146968354275,2.353387465197457
1,22328.04487571046,2.354574049836307
1,22329.544870270394,2.3547994095959126
1,22330.85408046004,2.3549961058383477
1,22363.84397831658,2.3599525207807366
1,22374.715633429267,2.361585882426272
1,22395.41671855387,2.3646960214173487
1,22400.65293278616,2.365482712257536
1,22402.310710170976,2.3657317773694375
1,22408.43336828661,2.366651647879599
1,22411.882082355176,2.3671697840076886
1,22420.823523348678,2.368513149541568
1,22438.64009111942,2.371189917535971
1,22445.81990137422,2.372268614990117
1,22449.388936105875,2.372804828140907
1,22474.7745474379,2.3766187721511267
1,22482.595397941157,2.3777937797387554
1,22488.384372426517,2.378663517491965
1,22508.597486605595,2.381700343540504
1,22509.48372174261,2.381833491848349
1,22572.30457255083,2.3912717206356415
1,22664.282722759115,2.405090553299146
1,22672.79905332271,2.406370050078532
1,22674.917122718427,2.406688269639187
1,22679.95436572348,2.407445066965667
1,22708.617794865797,2.4117514715844046
1,22720.6676352787,2.4135618442425932
1,22739.348844814114,2.416368516348274
1,22743.80560197371,2.4170381012580693
1,22751.258827340807,2.418157876703847
1,22758.16559344869,2.4191955519003443
1,22777.44107422102,2.4220915075452254
1,22779.35483533022,2.4223790317503338
1,22779.886611397742,2.4224589259912475
1,22827.361287558764,2.42959153959717
1,22829.090276629817,2.4298513035802007
1,22850.14394209806,2.4330144143777135
1,22850.57454663102,2.4330791085683625
1,22852.735287628733,2.433403739126913
1,22865.3291605077,2.4352958474320463
1,22868.157507341653,2.435720779348205
1,22879.078142567807,2.437361499784827
1,22882.41550742821,2.4378629067650555
1,22911.20670161439,2.4421885068531233
1,22912.589534195657,2.442396264151992
1,22918.35575771932,2.4432625837919653
1,22932.239297353546,2.445348452126434
1,22969.85871213915,2.451000407472829
1,22972.969886657625,2.4514678315290905
1,22995.955385901612,2.4549211817760836
1,23000.593967891517,2.4556180841183166
1,23036.120382485675,2.460955586310949
1,23056.68129850583,2.4640446662418616
1,23080.607919631584,2.467639411002341
1,23094.56945741449,2.4697369978086674
1,23108.110325306538,2.471771383008795
1,23150.7830348766,2.4781825473071817
1,23169.702176033403,2.481024966351172
1,23185.979155198118,2.4834704259612557
1,23188.76239145812,2.483888580447434
1,23195.13939523704,2.484846663947873
1,23200.171153175,2.4856026371957634
1,23202.880811162224,2.48600973725394
1,23216.850015186465,2.4881084758393124
1,23225.27439674078,2.4893741581641797
1,23243.895870269516,2.492171855509242
1,23272.767636718163,2.4965095608050123
1,23275.910326505502,2.496981719727389
1,23276.116279513524,2.497012662186527
1,23281.514186524775,2.4978236458120153
1,23283.087723654506,2.4980600546355927
1,23290.319669693767,2.499146584990049
1,23290.90200764399,2.4992340756676663
1,23322.993253855246,2.504055476841233
1,23323.46785705752,2.5041267814088823
1,23335.683154606464,2.505962012410827
1,23350.27141602969,2.508153758417922
1,23352.649761059372,2.50851108188993
1,23360.982014186906,2.5097629228045233
1,23365.33506228208,2.5104169264245915
1,23368.177454091205,2.510843968463222
1,23376.61778965485,2.512112047724587
1,23380.314468926823,2.5126674382402077
1,23384.68326357068,2.5133238076278066
1,23394.95370550038,2.514866842773494
1,23399.794574917116,2.5155941368565378
1,23400.90558291608,2.515761055125613
1,23410.884642248267,2.5172603128377804
1,23411.36402619537,2.5173323356663717
1,23411.36402619537,2.5173323356663717
1,23426.433066292488,2.519596314046347
1,23428.88270542854,2.5199643487723167
1,23431.52144384906,2.520360793847515
1,23435.585674358554,2.520971405402427
1,23442.49949046394,2.52201013979326
1,23450.29977373067,2.5231820573513626
1,23460.676129606218,2.524741005049011
1,23467.77042494826,2.5258068547097747
1,23468.658110835422,2.5259402209788795
1,23471.820965029256,2.5264154094094433
1,23530.066899740174,2.535166301042694
1,23534.860300548477,2.5358864634237497
1,23554.534486876113,2.5388423207446085
1,23596.760089927662,2.5451863115876896
1,23598.54759882428,2.545454867611821
1,23608.63278112172,2.5469700692791046
1,23608.85085763049,2.5470028331776575
1,23613.362217173486,2.5476806215705357
1,23620.860442129284,2.5488071577718276
1,23630.256860017602,2.550218879209375
1,23631.62964443748,2.5504251268686113
1,23649.8237739327,2.553158619881716
1,23662.36863695438,2.55504336492704
1,23672.589612373,2.5565789682050784
1,23679.806908348142,2.5576632975282667
1,23683.407661722405,2.558204276100121
1,23684.402305600215,2.5583537117788784
1,23693.84966894578,2.5597730872815174
1,23706.843530562535,2.5617252900484577
1,23712.531587014208,2.562579865837471
1,23724.30176339006,2.56434822166317
1,23730.00463164735,2.565205022783556
1,23737.026447451724,2.5662599830907036
1,23780.276161844686,2.5727578368156077
1,23781.863466158356,2.5729963140261956
1,23787.808335463793,2.5738894734771325
1,23789.891263505247,2.574202413387207
1,23790.95281776359,2.5743619017072703
1,23792.869248411014,2.5746498269848277
1,23797.310798260034,2.575317127142433
1,23798.6097033395,2.575512275141151
1,23800.307693056602,2.5757673817693214
1,23810.74051383026,2.577334812774979
1,23818.431810983555,2.5784903562174812
1,23830.410000068587,2.580289963952612
1,23859.888444514592,2.584718816784043
1,23875.081020808015,2.5870013552896656
1,23897.51728281738,2.5903721879232844
1,23907.84960741412,2.5919245203446692
1,23909.19769746803,2.592127057912865
1,23909.443803954033,2.5921640330459783
1,23932.872035722805,2.5956838995977773
1,23933.961875554,2.595847637553185
1,23957.06903425785,2.59931926596422
1,23960.10192080389,2.599774928005392
1,23963.715214712316,2.6003177906719226
1,23986.890072426355,2.6037995902082867
1,23987.218222640997,2.603848891622746
1,23988.542299057575,2.604047821372833
1,23992.693708759267,2.604671530763111
1,23993.3658667872,2.60477251604375
1,23998.648950384155,2.605566248555312
1,24019.883731687958,2.608756570265619
1,24050.622683028458,2.613374802137689
1,24056.917708708726,2.6143205692170564
1,24067.649448984856,2.6159329100037345
1,24104.380216493086,2.621451354641389
1,24125.83833528073,2.6246752306611674
1,24136.880136375632,2.626334155104512
1,24154.532233943803,2.628986213032422
1,24157.912942109444,2.6294941319275007
1,24166.864521693842,2.630839020687176
1,24168.17862572351,2.631036452182018
1,24185.163379604943,2.633588248137762
1,24216.398614719936,2.6382810418749902
1,24217.7279879688,2.638480767423197
1,24221.757511066502,2.6390861645232127
1,24243.9597579607,2.6424218386359226
1,24249.58461236337,2.6432669189247853
1,24254.517859696974,2.644008091901589
1,24273.139440973715,2.6468058054347527
1,24291.141289011623,2.649510410007756
1,24309.404920710276,2.652254345058635
1,24315.799631553877,2.653215088875282
1,24316.207149692313,2.6532763145571385
1,24316.3389183803,2.653296111535502
1,24325.18055082433,2.654624481794521
1,24338.3399116792,2.6566015492306487
1,24343.035122997884,2.6573069595850187
1,24346.111976801687,2.6577692272839073
1,24352.347890479734,2.6587061133533254
1,24376.08142223771,2.662271848292925
1,24379.538590837317,2.6627912546330106
1,24395.476571359417,2.665185782956643
1,24396.575268025743,2.6653508515663678
1,24397.26732656034,2.665454826706782
1,24400.79520916618,2.665984857146361
1,24422.867160816295,2.6693009556514866
1,24422.8671608163,2.669300955651487
1,24439.048475719977,2.6717320426261986
1,24455.44927359799,2.6741961048073906
1,24462.52092688151,2.675258552716573
1,24471.539588845757,2.6766135199587975
1,24474.009701813186,2.6769846306810674
1,24502.502633604592,2.6812654197122283
1,24506.00502659856,2.6817916205827164
1,24511.66403162232,2.6826418316740264
1,24514.499345204476,2.683067810277115
1,24520.64009003781,2.6839903981427
1,24533.783203920455,2.685965024627472
1,24538.488344127767,2.686671926701888
1,24540.542122995612,2.686980487228908
1,24544.04983427787,2.6875074871210742
1,24544.27322890592,2.6875410500159136
1,24561.7589289742,2.690168108319441
1,24570.426168817175,2.6914702777670034
1,24578.870431279163,2.692738947007086
1,24579.63256138377,2.692853449727129
1,24621.17465818721,2.6990947503286074
1,24634.68760240638,2.701124940265381
1,24649.91710793876,2.7034130270340686
1,24651.16072733461,2.703599868890416
1,24651.57440240354,2.7036620195918784
1,24651.928552632355,2.7037152272584666
1,24662.196902081698,2.705257948029101
1,24671.5665170694,2.706665642588552
1,24672.603192356157,2.7068213930823553
1,24681.54830914309,2.708165310868854
1,24681.554947155375,2.7081663081663723
1,24682.170662339206,2.708258813452405
1,24710.647520444014,2.712537187566709
1,24717.01270987587,2.7134934960751007
1,24720.526513702647,2.7140214113134986
1,24732.43662538101,2.7158107910728684
1,24740.124850424065,2.7169658729603463
1,24742.90279744608,2.717383232789375
1,24744.062427869907,2.7175574561102627
1,24750.255169058863,2.7184878559283145
1,24782.377691928785,2.7233139561191084
1,24817.84600994698,2.728642729859823
1,24825.165086945482,2.7297423508031073
1,24831.659981973073,2.730718146330089
1,24832.638654122675,2.7308651824102577
1,24843.531342960425,2.732501704170737
1,24847.574772877244,2.733109190636605
1,24848.936404430682,2.7333137626848982
1,24849.11862874226,2.733341140135556
1,24850.124477183257,2.733492259192196
1,24851.550658355263,2.7337065292000093
1,24866.420146746375,2.7359405268549244
1,24873.150920799697,2.7369517609374543
1,24876.05744146943,2.737388437720768
1,24884.97367009225,2.738728015338379
1,24897.86271840468,2.7406644709141648
1,24900.052310875068,2.7409934361290667
1,24901.91384355212,2.741273113514441
1,24904.491436205746,2.7416603720261037
1,24910.001265769293,2.742488170938896
1,24921.972174438222,2.7442866848615117
1,24922.068574013658,2.744301167970802
1,24933.968291248537,2.7460889860649846
1,24934.431215242595,2.7461585359438994
1,24935.70675862904,2.7463501740728726
1,24937.81251947116,2.746666544391701
1,24942.53570395748,2.747376157445535
1,24947.980362839276,2.7481941650900357
1,24967.057496904858,2.751060321049408
1,24967.80974964415,2.751173339790287
1,24971.760581949427,2.751766914355383
1,24986.675225643135,2.754007696160327
1,25007.596080894713,2.7571508534998066
1,25012.356054263706,2.7578659937295233
1,25038.56948444491,2.7618043095620357
1,25041.760122355325,2.762283672228865
1,25043.021081968596,2.762473119286147
1,25047.7000562452,2.76317609018107
1,25048.45238071141,2.7632891196982285
1,25056.268528755983,2.7644634207866563
1,25066.053921940267,2.7659335820222757
1,25070.329915533315,2.766576008944308
1,25072.630036724746,2.7669215800367706
1,25077.63501968449,2.7676735306016362
1,25085.31418266899,2.7688272510019516
1,25092.857728747626,2.7699605962661695
1,25095.282802029247,2.770324940208721
1,25095.479139630836,2.7703544380454983
1,25104.05034734735,2.771642179589446
1,25121.051782938986,2.774196481811747
1,25130.618906702926,2.775633850165704
1,25154.944177128673,2.7792884881503417
1,25171.268117855052,2.7817410032835115
1,25181.481703455636,2.7832754963124455
1,25190.95361275118,2.78469855960805
1,25200.38711834564,2.786115853116833
1,25204.359280320597,2.786712632259705
1,25204.621530833283,2.7867520328775965
1,25207.230046303706,2.787143937245148
1,25250.61775989829,2.7936625240231807
1,25260.55796488483,2.795155944243514
1,25268.973043764217,2.796420228930922
1,25275.300060279624,2.7973708023256645
1,25288.61930470074,2.7993718907302796
1,25292.941469028254,2.800021254361216
1,25301.79465768006,2.801351360829336
1,25322.27486648077,2.804428315276558
1,25323.435667625967,2.8046027144870744
1,25346.232796500808,2.808027763897357
1,25369.68336222709,2.8115509859115217
1,25372.83697151949,2.812024785384539
1,25377.070978254626,2.81266090418489
1,25390.93894846874,2.814744433363693
1,25402.472430622518,2.816477228158431
1,25403.508750670164,2.8166329252809743
