Objective Value, Error
6659.431532931464, 0.000515554827443519
6659.431532931466, 0.0005155548274437922
6659.431532931465, 0.0005155548274436556
6764.158717108264, 0.01624980725785213
6659.431532931464, 0.000515554827443519
6659.431532931465, 0.0005155548274436556
6659.431532931464, 0.000515554827443519
7132.470069447938, 0.07158504649157721
6664.113570564626, 0.0012189859622334226
6666.594073212301, 0.0015916576340596195
6810.967444875682, 0.023282368520985922
