Objective Value, Error
8907.676790901096, 0.3382927870945156
10657.582601836464, 0.6011993091701419
9943.87577125653, 0.4939717204411853
11138.268256192769, 0.6734177067597309
9316.416458441206, 0.39970199195330625
10495.679878925208, 0.5768749818096767
10483.020806628301, 0.5749730779189155
9848.03330148162, 0.47957231091971464
11394.948325305628, 0.7119814190663504
10732.42971350264, 0.6124443680142189
7781.1431040198295, 0.1690419326952869
