Iteration,ID,Fitness,Error
0,0,29164.78544751768,3.3817285828602284
0,1,30266.683426185362,3.547278158982176
0,2,26828.99383589516,3.0307983527486715
0,3,24914.46702766357,2.7431591087234932
0,4,28320.15401398902,3.254830831428639
0,5,27159.6500081051,3.0804762632369442
0,6,25704.394930460912,2.86183818065819
0,7,26260.658359992,2.9454114122584136
0,8,23108.0909470342,2.471768471609706
0,9,28540.019670264082,3.287863532191118
0,10,27914.48546755724,3.193883032986364
0,11,28892.401652458608,3.3408055367275553
0,12,31624.492862908577,3.7512759709898704
0,13,31072.6965379622,3.6683738789005713
0,14,28923.133394836466,3.3454226855223057
0,15,25153.70553563202,2.7791023941754838
0,16,26195.930512195027,2.93568667551007
0,17,26678.164066887985,3.0081376302415843
0,18,28256.001485183493,3.2451925308268468
0,19,26393.896347960537,2.9654291388161864
0,20,24230.535110893114,2.6404049144971626
0,21,26195.913907477836,2.935684180810973
0,22,30097.86636371318,3.5219150185867156
0,23,27575.158423166973,3.1429024073267686
0,24,30522.724163099807,3.5857458177734083
0,25,27414.63482105067,3.1187852796049684
0,26,31577.295726733963,3.7441850550982516
0,27,28813.906961320467,3.3290124641406953
0,28,28904.25690465048,3.3425866743765744
0,29,29935.131560893915,3.4974656792208405
0,30,29001.978132602886,3.3572683492492317
0,31,27218.694023939508,3.0893470588851426
0,32,28682.668389620216,3.3092951306520755
0,33,28972.20643677672,3.3527954382176564
0,34,31495.811238557682,3.7319427942544596
0,35,27774.884127866673,3.1729092740184304
0,36,30576.922482555507,3.5938885941339405
0,37,28924.889858350507,3.345686577276218
0,38,29836.243691163196,3.482608727638701
0,39,27791.762202876784,3.1754450424995166
0,40,29136.285217510587,3.377446697342336
0,41,26023.99144825966,2.9098544844140117
0,42,30735.750247619228,3.6177509386447158
0,43,24737.586581222735,2.7165845224192813
0,44,27198.67638401461,3.086339600963733
0,45,27758.266922122053,3.1704126986361256
0,46,29883.847287657343,3.4897607102850574
0,47,27349.66115538989,3.1090236110862217
0,48,27861.350416794252,3.1859000025231747
0,49,27986.041879163062,3.2046336957877197
0,50,25937.947680229736,2.8969272356114386
0,51,27682.301377503634,3.1589996059951373
0,52,29659.43400504556,3.4560447723926626
0,53,27390.159145493504,3.1151080446955386
0,54,30621.47711430221,3.600582499143962
0,55,26119.952767440056,2.924271749915874
0,56,24791.4519728561,2.724677279575736
0,57,27758.840756656213,3.1704989117572433
0,58,29001.037075051445,3.357126964400758
0,59,27733.280327315893,3.1666587030222195
0,60,29191.815522097557,3.3857895916612915
0,61,30283.096830183687,3.5497441151117317
0,62,23988.276452941336,2.6040078805500806
0,63,26249.769206376764,2.9437754216311243
0,64,28384.76672531897,3.264538270029893
0,65,26726.008782618217,3.015325838734708
0,66,28423.56905929301,3.270367947610128
0,67,27037.383167162003,3.062106846027945
0,68,25879.70572246826,2.8881769414766016
0,69,27892.13628361104,3.190525282994447
0,70,27069.61584101221,3.0669494953443825
0,71,28570.200660020437,3.292397935700186
0,72,30031.962732827516,3.512013631734903
0,73,24793.78672168486,2.7250280531377493
0,74,28598.108289566284,3.2965907886968577
0,75,28960.68000573203,3.351063702784259
0,76,29094.858799973823,3.371222776438375
0,77,28113.754379805672,3.223821271004458
0,78,30389.651891292036,3.5657529884753663
0,79,27936.67021639391,3.1972160781841814
0,80,27807.999401251185,3.177884525428363
0,81,26239.442135614147,2.9422238785477983
0,82,26870.718312315814,3.0370670541339866
0,83,27648.37611956625,3.153902662194448
0,84,29656.334120214484,3.455579044503378
0,85,28566.34099939316,3.291818058803059
0,86,28609.590812164268,3.2983159273083333
0,87,27325.652944048452,3.1054166081803563
0,88,25360.776172035985,2.810212766231368
0,89,28402.994682198783,3.267276845282269
0,90,27727.120498669945,3.1657332479972875
0,91,24354.771769225903,2.6590702778284108
0,92,25692.399299473902,2.8600359524449974
0,93,29269.926696497096,3.3975250445458376
0,94,28470.514914478263,3.277421110949258
0,95,29610.775837443387,3.448734350577432
0,96,27535.90090441596,3.137004342610571
0,97,25083.91405325004,2.768616895019537
0,98,25673.4622381351,2.8571908410659708
0,99,31151.177619239435,3.680164906736694
1,0,24646.769086702312,2.7029400671127273
1,1,28087.766913330113,3.2199169040459905
1,2,25772.27166308609,2.872036007074232
1,3,24914.46702766357,2.7431591087234932
1,4,26710.163833729028,3.0129452875193854
1,5,27159.6500081051,3.0804762632369442
1,6,25294.03472336252,2.800185505312879
1,7,26260.658359992,2.9454114122584136
1,8,23108.0909470342,2.471768471609706
1,9,26383.561124647567,2.96387637089056
1,10,27914.48546755724,3.193883032986364
1,11,24734.846433927567,2.7161728416357525
1,12,26736.151139529287,3.016849630337934
1,13,24646.23133883775,2.7028592756667296
1,14,24773.632784713394,2.722000117895642
1,15,22535.48494837834,2.3857399261385726
1,16,25355.18402598773,2.809372600058253
1,17,26678.164066887985,3.0081376302415843
1,18,25737.37385810605,2.866792947431798
1,19,24012.703849984646,2.6076778620770202
1,20,24230.535110893114,2.6404049144971626
1,21,26195.913907477836,2.935684180810973
1,22,24827.042549392238,2.7300244214832086
1,23,24983.935198798725,2.7535960334733662
1,24,25974.588647191846,2.9024321885805056
1,25,25880.33173030049,2.888270993134088
1,26,23664.599493551366,2.555378529680193
1,27,25870.04773952221,2.8867259224041786
1,28,24682.422803432124,2.7082966952271823
1,29,27516.614571584923,3.1341067565482157
1,30,23814.17173666799,2.5778503210138206
1,31,26897.54249664508,3.0410971299046095
1,32,27440.142987217183,3.1226176363006584
1,33,28972.20643677672,3.3527954382176564
1,34,26462.789025221486,2.975779601145055
1,35,24971.566271617037,2.7517377210963097
1,36,25883.340190197225,2.8887229853060736
1,37,26102.236728331158,2.9216100853862916
1,38,26917.926448675236,3.0441596226976015
1,39,25997.28972624987,2.9058428074293676
1,40,26296.38621474984,2.950779178898714
1,41,26023.99144825966,2.9098544844140117
1,42,27311.206672457203,3.103246194780229
1,43,24737.586581222735,2.7165845224192813
1,44,27198.67638401461,3.086339600963733
1,45,23682.23286720042,2.5580277745192936
1,46,26711.046307419838,3.0130778707061054
1,47,25618.400338384843,2.848918320069838
1,48,25785.878956895824,2.8740803721297814
1,49,27986.041879163062,3.2046336957877197
1,50,25937.947680229736,2.8969272356114386
1,51,27167.829807255024,3.0817051994073053
1,52,26438.079514743993,2.9720672347872585
1,53,26060.989627068815,2.915413105028368
1,54,26890.589183302887,3.040052461433727
1,55,26119.952767440056,2.924271749915874
1,56,24791.4519728561,2.724677279575736
1,57,26028.922954295267,2.910595395777534
1,58,28724.96912256374,3.3156504090390233
1,59,25214.04957804121,2.7881685063162873
1,60,26335.037254650524,2.9565861259991775
1,61,26512.240717561963,2.98320924242217
1,62,23988.276452941336,2.6040078805500806
1,63,25635.4667531813,2.8514823847928636
1,64,27774.583143040825,3.1728640539424315
1,65,26362.55794851682,2.960720845630532
1,66,26035.817953141435,2.911631303056105
1,67,24145.341047414186,2.627605325633141
1,68,25576.128918873266,2.8425674457441805
1,69,27892.13628361104,3.190525282994447
1,70,26960.670053524966,3.050581438330073
1,71,24605.72680217536,2.6967738584999035
1,72,24558.633207866827,2.689698498778069
1,73,24793.78672168486,2.7250280531377493
1,74,28598.108289566284,3.2965907886968577
1,75,25457.87244439125,2.824800547534743
1,76,24944.719303012676,2.7477042222074335
1,77,28113.754379805672,3.223821271004458
1,78,27882.890357326218,3.1891361714732898
1,79,26769.163997253916,3.021809494779735
1,80,27807.999401251185,3.177884525428363
1,81,26239.442135614147,2.9422238785477983
1,82,23609.499161162974,2.547100234549726
1,83,27648.37611956625,3.153902662194448
1,84,25040.42913518616,2.7620837042046515
1,85,25064.591500483086,2.765713867260079
1,86,26885.214934113475,3.0392450321684907
1,87,27325.652944048452,3.1054166081803563
1,88,25360.776172035985,2.810212766231368
1,89,27794.01204755382,3.1757830600291195
1,90,26600.11144709385,2.996410974623475
1,91,24354.771769225903,2.6590702778284108
1,92,25692.399299473902,2.8600359524449974
1,93,25459.305918777827,2.8250159132779187
1,94,28470.514914478263,3.277421110949258
1,95,29610.775837443387,3.448734350577432
1,96,25745.437645961803,2.8680044540207037
1,97,25083.91405325004,2.768616895019537
1,98,25673.4622381351,2.8571908410659708
1,99,26242.705451019898,2.94271416030948
2,0,24646.769086702312,2.7029400671127273
2,1,25877.62367567296,2.887864133965288
2,2,25485.174684414927,2.828902446576762
2,3,23710.916262976534,2.5623371789327725
2,4,25160.814699807856,2.780170477735555
2,5,26990.63904069842,3.0550839904895466
2,6,25294.03472336252,2.800185505312879
2,7,25421.90044534367,2.81939610056245
2,8,23108.0909470342,2.471768471609706
2,9,26383.561124647567,2.96387637089056
2,10,24668.530535027778,2.7062095154789327
2,11,24734.846433927567,2.7161728416357525
2,12,24527.715716089846,2.685053442922152
2,13,24646.23133883775,2.7028592756667296
2,14,24773.632784713394,2.722000117895642
2,15,22535.48494837834,2.3857399261385726
2,16,25355.18402598773,2.809372600058253
2,17,26551.61919415875,2.989125479891639
2,18,25385.454786607792,2.813920490776411
2,19,24012.703849984646,2.6076778620770202
2,20,24230.535110893114,2.6404049144971626
2,21,26136.989652731838,2.9268313781147595
2,22,24765.557362654272,2.7207868633795482
2,23,24983.935198798725,2.7535960334733662
2,24,25974.588647191846,2.9024321885805056
2,25,25880.33173030049,2.888270993134088
2,26,23664.599493551366,2.555378529680193
2,27,20899.33915559177,2.139924752943475
2,28,23966.9930150774,2.6008102486594655
2,29,26318.653563087908,2.95412463387739
2,30,23013.656802832604,2.457580649464033
2,31,22716.86328541522,2.4129902772558927
2,32,26350.798403292938,2.958954087033194
2,33,24855.241180248882,2.7342609946287384
2,34,26462.789025221486,2.975779601145055
2,35,24971.566271617037,2.7517377210963097
2,36,25773.637198276887,2.8722411656065034
2,37,26102.236728331158,2.9216100853862916
2,38,25507.954535701883,2.8323249001955952
2,39,25997.28972624987,2.9058428074293676
2,40,26108.579581222297,2.922563038044215
2,41,26023.99144825966,2.9098544844140117
2,42,25442.039624478282,2.8224218185814727
2,43,24737.586581222735,2.7165845224192813
2,44,26621.46312356903,2.9996188587092893
2,45,23682.23286720042,2.5580277745192936
2,46,26385.281536100993,2.9641348461690193
2,47,25618.400338384843,2.848918320069838
2,48,25785.878956895824,2.8740803721297814
2,49,24496.15836759133,2.6803122547462936
2,50,24530.215863862773,2.685429066085152
2,51,25266.11336551493,2.7959905897708732
2,52,25773.716781480787,2.8722531222176664
2,53,23829.24929119151,2.580115578604494
2,54,24891.648513596225,2.7397308463936634
2,55,26005.55608575538,2.907084748460844
2,56,23633.217978638353,2.550663758809849
2,57,26028.922954295267,2.910595395777534
2,58,26188.280608129426,2.9345373509809836
2,59,25214.04957804121,2.7881685063162873
2,60,24117.784057666155,2.6234651528945543
2,61,22982.005076552163,2.4528252819339187
2,62,23988.276452941336,2.6040078805500806
2,63,25635.4667531813,2.8514823847928636
2,64,24121.13930609273,2.623969246708643
2,65,25242.575616575115,2.792454269317175
2,66,26035.817953141435,2.911631303056105
2,67,24145.341047414186,2.627605325633141
2,68,25576.128918873266,2.8425674457441805
2,69,25383.546005319087,2.8136337147414494
2,70,24911.461648851495,2.742707579454852
2,71,24434.360635108267,2.6710277396496798
2,72,24558.633207866827,2.689698498778069
2,73,24793.78672168486,2.7250280531377493
2,74,25024.105585792902,2.7596312478655203
2,75,25409.055054562814,2.8174662041109997
2,76,24944.719303012676,2.7477042222074335
2,77,25980.098623767703,2.9032600095804844
2,78,25291.678236806514,2.7998314658663634
2,79,26042.764883748194,2.912675012582361
2,80,27807.999401251185,3.177884525428363
2,81,25431.578303883623,2.820850105751746
2,82,23609.499161162974,2.547100234549726
2,83,26771.17966970656,3.0221123301842785
2,84,25040.42913518616,2.7620837042046515
2,85,25064.591500483086,2.765713867260079
2,86,26069.91947638448,2.9167547290241105
2,87,25109.443673217113,2.772452474942475
2,88,24435.30335238957,2.671169373856606
2,89,25939.208360706547,2.8971166407311517
2,90,26600.11144709385,2.996410974623475
2,91,24071.495242105946,2.6165107034413984
2,92,25692.399299473902,2.8600359524449974
2,93,25278.468603692236,2.797846845506646
2,94,26822.366044849532,3.0298025908728263
2,95,28157.0785346335,3.2303303086889272
2,96,25745.437645961803,2.8680044540207037
2,97,25083.91405325004,2.768616895019537
2,98,25673.4622381351,2.8571908410659708
2,99,26242.705451019898,2.94271416030948
3,0,24646.769086702312,2.7029400671127273
