Iteration,Fitness,Error
1,24885.187319504676,2.7387601141082745
1,24894.81003108601,2.740205833997297
1,24905.577262569936,2.741823506996685
1,24958.29766113998,2.7497442399549246
1,24960.4457970983,2.750066976727509
1,24977.557708343524,2.7526378768544957
1,24999.614433262584,2.755951687689691
1,25020.334727826135,2.759064712714263
1,25033.064241902888,2.7609771998051214
1,25057.883323368816,2.7647060281503633
1,25058.52460009244,2.7648023738119654
1,25065.362588877288,2.7658297158769964
1,25070.443950170757,2.766593141552097
1,25070.46103220276,2.766595707963155
1,25086.49712961261,2.7690049774057406
1,25087.77557583111,2.769197051657318
1,25099.314044156774,2.7709305955764383
1,25099.88507657509,2.7710163877065943
1,25102.614343299265,2.7714264337889523
1,25113.727140348816,2.7730960246918293
1,25114.20994629054,2.7731685616422084
1,25133.511358536063,2.776068413241596
1,25139.092176229322,2.7769068774382997
1,25139.999147959556,2.777043141219885
1,25190.468493736924,2.784625675140764
1,25230.728403641482,2.7906743394894056
1,25235.531390635468,2.7913959421026844
1,25242.74512498723,2.7924797363262064
1,25338.191036372045,2.806819566762627
1,25345.726045990898,2.807951629505844
1,25352.93965193675,2.809035404437613
1,25363.585686284263,2.8106348687326115
1,25387.431418124015,2.814217460655651
1,25397.622784624302,2.8157486154784106
1,25407.607618292368,2.8172487407290214
1,25408.781936587176,2.8174251707612945
1,25414.244452916733,2.818245861315615
1,25416.896052548076,2.8186442386640738
1,25419.04681189679,2.81896736957584
1,25426.19122343684,2.8200407487134673
1,25443.932154508926,2.822706153021173
1,25451.591129102613,2.8238568403098876
1,25463.802935988893,2.8256915468733315
1,25478.053635057582,2.8278325773824493
1,25500.130065543497,2.831149348789588
1,25500.76553679014,2.8312448222340953
1,25508.052354259733,2.832339596493349
1,25513.632823088064,2.833178008276452
1,25522.406757305427,2.8344962075278586
1,25542.701570926227,2.8375453081319453
1,25592.581901086138,2.8450393481199123
1,25630.75632314719,2.850774687972835
1,25649.102117404367,2.853530967158108
1,25662.58260759425,2.85555628118904
1,25688.157349050754,2.859398640181904
1,25706.938543722146,2.8622203340928705
1,25712.57494054462,2.8630671485193235
1,25762.368177439723,2.8705481035816893
1,25766.859856065865,2.8712229351060494
1,25791.668446147465,2.8749501872216743
1,25795.708579399183,2.8755571783953098
1,25800.74204908699,2.8763134088171562
1,25803.592164769816,2.876741611293542
1,25806.387989951723,2.8771616571441894
1,25815.610719141187,2.8785472835248176
1,25825.54499694091,2.880039813242324
1,25837.016797847853,2.8817633410228143
1,25853.26065604434,2.8842038245258923
1,25854.702653474113,2.884420470774356
1,25864.752557686348,2.88593037224855
1,25869.40243893215,2.886628972195335
1,25880.241970536583,2.8882575075926358
1,25884.92105766907,2.8889604954430697
1,25887.102697574635,2.8892882658615737
1,25898.510031654874,2.891002108121225
1,25904.792205372578,2.8919459443167934
1,25913.84805855451,2.8933064991818678
1,25921.09006662515,2.8943945412597882
1,25925.291485071488,2.8950257639830963
1,25935.039746400962,2.8964903465145677
1,25943.797006454115,2.8978060406331303
1,25966.049801862435,2.901149309174044
1,25966.459237531497,2.901210822946439
1,25981.21763489893,2.9034281302432285
1,25986.12284696319,2.904165091190383
1,25991.810338325726,2.905019582080187
1,25999.061267588728,2.9061089644814797
1,26013.500868980816,2.9082783757483197
1,26024.95489762142,2.9099992334166798
1,26072.678639598627,2.9171692667666207
1,26097.177636216515,2.9208500054411832
1,26170.555751952506,2.931874361771711
1,26207.66062497877,2.9374490121662813
1,26234.96489157822,2.941551215681824
1,26316.537667616907,2.953806740928021
1,26334.336188783913,2.956480797593737
1,26425.47873459557,2.9701740887313055
1,26436.487927123595,2.971828114051021
1,26451.311045833027,2.9740551451071253
1,26500.825957084566,2.9814942844177534
1,26523.868818776184,2.984956252820941
1,26542.89250855893,2.9878143792907044
1,26566.043664819703,2.991292617911614
1,26600.42267222748,2.9964577332072535
1,26627.127647086465,3.0004698989012115
1,26635.688367117105,3.0017560647712
1,26649.435405477925,3.003821425101852
1,26652.797602571798,3.004326562886388
1,26653.790054495556,3.0044756692451253
1,26673.483656435794,3.007434443575089
1,26761.181527894394,3.02061020551298
1,26788.651294991647,3.024737273886966
1,26803.174994596706,3.0269193201016686
1,26811.146356243866,3.0281169405414463
1,26866.016959326593,3.0363607210526733
1,26883.143194756016,3.038933773250603
1,26895.64861174558,3.040812591908891
1,26907.715906419846,3.04262558690202
1,26969.286720633823,3.0518760097106106
1,27004.13327875288,3.05711137000494
1,27073.034436770722,3.067463106485986
1,27083.47970422754,3.0690324074861084
1,27111.815417602294,3.073289575961883
1,27134.72268317496,3.0767311723520074
1,27162.947782830903,3.0809717221801236
1,27471.174365071176,3.127279802444588
1,27519.74020169023,3.1345763524174024
1,27545.97561450161,3.1385179709287274
1,27562.06519420967,3.1409352755723665
1,27577.30523455622,3.1432249450955863
1,27644.120463953826,3.1532632908584475
1,27792.36278393148,3.175535274028167
1,27820.41552014387,3.1797499279062302
1,27908.63981184905,3.1930047794244367
1,27921.661312639564,3.194961134711473
1,27939.568969846125,3.197651588017747
1,27987.09173894904,3.204791427125757
1,27995.334574535427,3.2060298339145774
1,27995.833007466914,3.2061047186699088
1,28064.46299437997,3.2164157142998753
1,28068.404873163734,3.217007943684455
1,28107.036161744836,3.222811923339068
1,28127.596531430798,3.2259009211885212
1,28156.723559038455,3.2302769770189985
1,28185.84197460681,3.234651738973379
1,28393.772282323873,3.2658912683779855
2,19894.614985198226,1.9889746071511758
2,20834.177430822783,2.1301348303519805
2,20924.88538933159,2.14376282892602
2,21170.545492338115,2.1806708972863755
2,21316.377833640097,2.202580804332947
2,21693.581301259834,2.2592519983863935
2,21793.276072974004,2.274230179232873
2,21897.784658680026,2.2899315893449557
2,21910.919590818055,2.29190498660127
2,21954.206991992018,2.298408502402647
2,21997.981743983415,2.3049852379782774
2,22010.435553138483,2.3068563030556613
2,22024.253542068185,2.3089323230270713
2,22054.788225946246,2.31351986567702
2,22095.099566536424,2.3195762569916503
2,22103.860787230653,2.3208925461584515
2,22125.469112625713,2.3241389892766997
2,22263.77826680445,2.3449186097963417
2,22267.019110652644,2.3454055154225726
2,22318.06036602257,2.3530739732606025
2,22351.264780453646,2.358062617255656
2,22401.77379751155,2.36565111140498
2,22405.71983999035,2.366243966344704
2,22448.29577311418,2.372640590912587
2,22512.18080836844,2.382238703180355
2,22558.069104780738,2.389132978482683
2,22640.427755778022,2.401506573884919
2,22652.886691883978,2.4033784092373764
2,22692.124865008627,2.4092735674592287
2,22694.907502654063,2.4096916320093245
2,22696.254246686665,2.409893967350761
2,22704.012262434502,2.411059534620568
2,22739.05707236798,2.416324680343747
2,22779.565718908172,2.4224107149801943
2,22790.568988442836,2.4240638504271086
2,22808.008005478176,2.4266838950538125
2,22809.733808370846,2.4269431803441774
2,22824.435467099127,2.4291519632059986
2,22844.552793986495,2.43217439813499
2,22892.215376510838,2.43933524286521
2,22892.702132486582,2.4394083732702194
2,22896.69216151101,2.4400078367654765
2,22908.21656655629,2.4417392678119425
2,22924.677897999365,2.4442124245792316
2,22933.165336562175,2.4454875806133076
2,22938.86061310628,2.446343241151785
2,22950.313506174705,2.448063928211344
2,22982.782891393083,2.452942141134778
2,23010.124401045454,2.4570499400609154
2,23020.431328949086,2.4585984568733603
2,23025.707382000826,2.459391133113105
2,23050.314277777357,2.4630880825987616
2,23097.49149290832,2.4701760055451203
2,23100.59897129861,2.4706428742936613
2,23112.605817580094,2.472446787497009
2,23151.1194120322,2.4782330847404146
2,23182.94312966001,2.483014292316708
2,23198.30626136376,2.4853224551327764
2,23201.707686198104,2.4858334865081284
2,23208.594196348848,2.486868118441834
2,23225.944628247664,2.4894748540035554
2,23235.218046411606,2.4908680959152054
2,23249.68220553155,2.4930411967445236
2,23279.858137144536,2.497574840316186
2,23329.228254473463,2.504992225732191
2,23350.613655723806,2.508205176641197
2,23379.034735159883,2.5124751705468573
2,23396.988424607483,2.51517253975473
2,23422.353843548983,2.5189834500524313
2,23432.122794081304,2.5204511409376957
2,23472.81744391818,2.5265651207809765
2,23477.2343600897,2.5272287199653998
2,23496.11285386247,2.5300650321307794
2,23507.493474872135,2.531774861008434
2,23517.21130928886,2.533234872188831
2,23519.36323518688,2.5335581783634136
2,23546.771049268675,2.537675938892529
2,23554.531842212153,2.5388419234092776
2,23590.113658462884,2.5441877491681018
2,23609.348999976093,2.5470776742752546
2,23624.366044977556,2.5493338408920607
2,23637.9821582153,2.5513795309818663
2,23647.080037661126,2.552746399888991
2,23652.148598372074,2.5535079023996508
2,23672.7019930044,2.5565958523143633
2,23673.260539007344,2.5566797684806706
2,23683.540762895176,2.558224273271511
2,23736.867238045663,2.5662360634083026
2,23755.165841022077,2.5689852525574035
2,23766.526463270802,2.570692076813522
2,23787.216685134263,2.573800583704066
2,23790.755827394867,2.5743323057985075
2,23795.77567137488,2.5750864890887737
2,23806.789334057274,2.576741186006201
2,23814.018735903315,2.5778273341200895
2,23831.374519706056,2.580434873753915
2,23841.30300635793,2.5819265334071413
2,23842.23027078172,2.5820658459708117
2,23869.473060788318,2.5861588132193987
2,23874.201183752262,2.5868691682320106
2,23888.796634671602,2.589061994391767
2,23906.306701238867,2.591692713527474
2,23907.621766985016,2.59189028951097
2,23911.69088677562,2.5925016356333566
2,23932.46762775473,2.595623141189112
2,23932.730841875946,2.59566268657992
2,23936.771806373254,2.5962698026402125
2,23948.077311651145,2.597968346101434
2,23953.772570153462,2.5988240039293062
2,23959.52008820207,2.5996875132515127
2,23964.429099750894,2.6004250450346897
2,23972.24737678951,2.601599665984001
2,23974.06258479565,2.601872383533
2,23981.204488318544,2.602945385865166
2,23986.255858250017,2.603704305626505
2,24017.787329222356,2.608441605952878
2,24020.62414563045,2.608867810341113
2,24031.77482304929,2.610543092405242
2,24045.58183201342,2.612617462742401
2,24066.606485698292,2.615776214798421
2,24095.022884225764,2.620045505442573
2,24100.30665560085,2.6208393412861852
2,24103.263465032782,2.621283573472473
2,24105.013888927162,2.621546557831605
2,24123.734058188013,2.62435908326142
2,24145.167911184628,2.6275793135794214
2,24171.635870676142,2.6315558699934107
2,24181.35768234495,2.633016478717691
2,24198.936416544995,2.635657514504957
2,24216.527351647353,2.63830038336048
2,24234.701229131144,2.6410308337035975
2,24241.714764817152,2.642084550002577
2,24246.106113284248,2.6427443078852537
2,24247.57671707311,2.642965251964109
2,24250.952659765193,2.643472454892607
2,24263.15657974079,2.6453059765235563
2,24304.74699433617,2.651554536408679
2,24307.51380625655,2.6519702232957556
2,24316.58122230681,2.6533325153706144
2,24347.39818228114,2.6579624672898348
2,24373.931602657394,2.661948858572325
2,24379.712613918928,2.6628173999277234
2,24384.20124452178,2.6634917735158927
2,24390.958473341525,2.664506982172705
2,24392.168959033053,2.6646888460085716
2,24398.399185662234,2.6656248776535807
2,24400.747198574347,2.6659776440165786
2,24407.347340161687,2.6669692518271764
2,24409.94487684565,2.6673595067376277
2,24422.47383477212,2.6692418621953307
2,24433.18444171585,2.6708510279020206
2,24444.219835952277,2.672508989776484
2,24454.829293927334,2.6741029588232172
2,24478.433480471536,2.6776492608881517
2,24490.99976908202,2.6795372249221785
2,24493.77308843707,2.6799538894887425
2,24509.272946095956,2.682282594064897
2,24514.145468204348,2.683014643660509
2,24523.626726982224,2.684439111625935
2,24532.96844555884,2.6858426150178545
2,24539.949786686313,2.6868914943939775
2,24557.292616215902,2.6894970877728217
2,24576.175817522395,2.692334107199879
2,24582.374696857067,2.6932654292153044
2,24590.46939917231,2.694481580404494
2,24595.148296957195,2.695184539807271
2,24596.13707012492,2.6953330934682875
2,24602.884735299143,2.6963468652793185
2,24604.96416474589,2.696659279559178
2,24622.113524654436,2.6992358059877457
2,24652.062974048553,2.703735422783737
2,24653.685888836324,2.7039792501256494
2,24654.601672577464,2.704116837827143
2,24662.87650459554,2.7053600517721668
2,24672.52803069407,2.706810100765335
2,24684.055885461952,2.708542050099452
2,24706.565261035776,2.711923867343115
2,24737.06231943297,2.716505757126348
2,24737.480780957365,2.7165686269467195
2,24748.697824739218,2.718253879918753
2,24780.764886296973,2.723071647580675
2,24792.53550064495,2.7248400692074743
2,24810.400441876336,2.727524104849209
2,24812.362950128383,2.7278189528438075
2,24814.061129850714,2.7280740880184364
2,24824.834180682326,2.7296926353188593
2,24839.12871622432,2.7318402518365867
2,24856.396236343116,2.7344345307005886
2,24865.752300679236,2.735840189404933
2,24936.888818585005,2.7465277672152952
2,24946.35596278144,2.747950114600577
2,24951.33240241769,2.7486977768055425
2,25010.450500618364,2.7575797026169417
2,25077.04341548098,2.767584647758561
2,25098.014026222554,2.7707352803819942
2,25107.958006642628,2.772229267824914
2,25112.426018317794,2.772900543617457
2,25148.288523896044,2.7782885402488047
2,25210.380441953108,2.787617253899205
2,25278.846134988293,2.79790356595377
2,25338.358464077653,2.806844721165513
2,25444.97360326772,2.8228626206832512
2,25451.681456295268,2.8238704111020536
2,25479.942184900137,2.82811631383716
2,25480.82553708142,2.8282490290086266
2,25492.374389541787,2.8299841330441384
2,25574.706790781864,2.842353784672756
2,25591.867175765685,2.8449319675128732
2,25706.81251224875,2.862201399075834
2,25741.182912062843,2.8673652211632876
2,25810.380909258234,2.8777615548765376
2,25840.15111713984,2.8822342423587504
2,25853.389656857224,2.884223205657636
2,25857.766044032738,2.884880715750111
2,25860.681512826024,2.8853187369029483
2,25875.46779395687,2.8875402334670777
2,25880.841500993643,2.888347581279093
2,25883.91671880922,2.8888096031864814
2,25883.97216962058,2.8888179341377076
2,25925.16075286323,2.895006122725846
2,26004.14983940207,2.906873473467859
2,26004.773029135897,2.9069671017331578
2,26115.836514299153,2.9236533224608103
2,26199.310379738537,2.9361944681097563
2,26432.37607843994,2.971210348323308
2,26469.20598433489,2.976743687550314
2,26521.620892915093,2.984618523574984
2,26542.65816779754,2.9877791718445823
2,26549.72636415998,2.988841100384612
2,26684.362399384707,3.009068870099866
2,26688.156565614714,3.009638907093557
2,27141.836691034583,3.077799983628994
2,27243.534193734802,3.093079055549099
2,27418.855354852905,3.1194193742266987
2,27447.998836954866,3.1237979021867286
2,27790.834754851854,3.1753057023515407
2,27839.599984635006,3.182632209230019
2,27879.18406227775,3.1885793362797097
2,28006.22762946171,3.207666410676339
2,28064.386098212315,3.2164041613900713
2,28969.574276300158,3.3523999814152883
3,19465.84882690224,1.9245566146187256
3,19620.688636423205,1.9478198071549286
3,19894.614985198226,1.9889746071511758
3,20063.53994423876,2.014353957968564
3,20093.679339930677,2.0188821123693925
3,20346.778588280504,2.056907840787335
3,20419.651184923096,2.06785624773484
3,20554.822509568236,2.088164439538497
3,20668.311400932384,2.10521505422662
3,20673.627013380763,2.106013673885331
3,20834.177430822783,2.1301348303519805
3,20924.88538933159,2.14376282892602
3,20985.93703409178,2.152935251516193
3,21131.965646929184,2.1748746464737354
3,21140.10425760071,2.1760973944712605
3,21170.545492338115,2.1806708972863755
3,21283.35842347966,2.19761995545067
3,21316.377833640097,2.202580804332947
3,21320.15573539387,2.203148397745473
3,21321.6926203083,2.2033792999261266
3,21401.635891089845,2.215390007675758
3,21411.12776045795,2.216816069780341
3,21416.304331833115,2.217593799854735
3,21419.063217626106,2.2180082959173837
3,21481.415099375074,2.2273760666128415
