Iteration,ID,Fitness,Error
1,98,28357.88686365767,3.260499829275491
1,99,26688.984976661737,3.009763367887881
2,0,25039.978553845067,2.762016008690665
2,1,25140.87925675286,2.777175369103495
2,2,25161.826272343853,2.7803224567824296
2,3,23098.10894321815,2.47026877151715
2,4,23980.701801115185,2.602869861946392
2,5,23145.55334063308,2.477396836032614
2,6,27067.305665829386,3.066602413736386
2,7,23764.930533412677,2.570452303697818
2,8,24178.5149579203,2.632589386706776
2,9,25167.06253333335,2.7811091546474382
2,10,26167.501621906755,2.9314155080989717
2,11,25286.65290752905,2.799076458462898
2,12,22460.099296824435,2.3744139568546325
2,13,21719.3737023437,2.2631270586453875
2,14,21293.72992109704,2.199178173241743
2,15,23825.528857085257,2.579556619153434
2,16,21353.37222525902,2.2081388559583863
2,17,24985.526474301074,2.753835107316868
2,18,23681.498442946842,2.5579174343369653
2,19,23498.321566187253,2.5303968699199597
2,20,24381.909053201274,2.6631473938102874
2,21,25161.934554833817,2.780338725185369
2,22,23777.588385949944,2.572354024331422
2,23,23210.40804149842,2.4871406312347384
2,24,23862.302969264863,2.5850815759111874
2,25,24265.05442627298,2.6455911097164937
2,26,23836.22408037476,2.581163473613996
2,27,23906.496087328665,2.591721166966446
2,28,23912.818398537464,2.5926710334341143
2,29,22198.890973113015,2.335169917835489
2,30,24970.779101178072,2.7516194563068015
2,31,25420.799487039167,2.8192306921633365
2,32,23522.883112465224,2.5340870060795107
2,33,24074.355839175812,2.6169404806454044
2,34,24591.02492494729,2.6945650428105905
2,35,24477.77766846346,2.6775507314398226
2,36,25151.502776362147,2.778771450775563
2,37,25593.65790338551,2.845201007119217
2,38,23788.536487590165,2.573998871332657
2,39,23926.290103778076,2.594695027610889
2,40,24122.35353950215,2.6241516736030874
2,41,22768.11651060042,2.4206905815204958
2,42,25709.13425117629,2.8625502180252838
2,43,23496.269730682296,2.5300886013645276
2,44,23890.427377458946,2.5893069978153465
2,45,24235.079989078535,2.6410877387437703
2,46,23650.79135879399,2.5533039902034242
2,47,24809.0976342032,2.7273283705233173
2,48,24680.58237788858,2.708020188985664
2,49,24224.299298555867,2.639468043653225
2,50,25199.418320135286,2.7859703005010945
2,51,26117.94730691135,2.9239704487547096
2,52,25673.892389941422,2.8572554672387955
2,53,24582.90293087503,2.69334479129733
2,54,25001.709228054413,2.7562664104649057
2,55,23455.016085070165,2.5238906377809744
2,56,26194.505363968834,2.935472560692433
2,57,25180.92462911602,2.783191801249402
2,58,25456.981276651895,2.8246666581508255
2,59,24672.057744946138,2.7067394448536866
2,60,25876.42070693661,2.8876833994796587
2,61,25594.439655012422,2.8453184577843182
2,62,25218.73324807671,2.788872182703833
2,63,25171.637607621018,2.7817965155680615
2,64,25502.022445407798,2.831433660668239
2,65,25165.051266476836,2.7808069811413514
2,66,23225.12351407421,2.4893514894943225
2,67,24114.3287659447,2.622946028537365
2,68,24832.948366149052,2.7309117136642205
2,69,24452.50444243125,2.673753672240272
2,70,25993.47756746446,2.9052700672272325
2,71,25427.733767283997,2.8202725010943506
2,72,25484.51720466817,2.828803666566732
2,73,24986.36962727126,2.7539617829433984
2,74,22997.31247571796,2.4551250714720494
2,75,23181.456426801025,2.482790929507366
2,76,22846.710383615595,2.4324985552307083
2,77,24656.833313489893,2.70445212041615
2,78,25823.381006634696,2.8797146945064145
2,79,23329.042067125432,2.504964252873412
2,80,25241.41896877963,2.7922804941075166
2,81,24936.34702998009,2.7464463686869127
2,82,24435.494369740245,2.6711980723768396
2,83,26739.140706223938,3.0172987839879712
2,84,23887.38855761339,2.5888504443529734
2,85,24906.73707962988,2.7419977583578543
2,86,22113.42935317708,2.322330131186461
2,87,23285.945465187226,2.4984894028226
2,88,24832.94836614905,2.73091171366422
2,89,24415.78029962804,2.6682362229008474
2,90,27440.007402667714,3.1225972660257986
2,91,27650.29643695304,3.1541911714172235
2,92,26257.3880519127,2.944920079914769
2,93,24401.726853308817,2.6661248277206755
2,94,27125.524575545587,3.0753492451240367
2,95,23152.686253379976,2.478468487587136
2,96,24084.369392581022,2.61844492076037
2,97,24967.843451966495,2.7511784032401585
2,98,25850.404170717156,2.8837746650716882
2,99,25426.139536161558,2.8200329831973496
3,0,23293.307909795756,2.499595539332295
3,1,22802.197167765953,2.4258108725609904
3,2,22781.441442984116,2.4226925244867963
3,3,21964.289770329415,2.2999233428980492
3,4,23708.483646433524,2.561971701687729
3,5,22969.72190958872,2.450979854205036
3,6,24287.768665242766,2.6490037057155598
3,7,20733.388483891453,2.114992260200038
3,8,20726.990129619804,2.11403096899336
3,9,21077.629504867833,2.166711163591922
3,10,23259.60584139578,2.4945321276135486
3,11,21724.989076675487,2.2639707146447545
3,12,22460.099296824435,2.3744139568546325
3,13,21719.3737023437,2.2631270586453875
3,14,21293.72992109704,2.199178173241743
3,15,20755.052847334202,2.118247122496124
3,16,21353.37222525902,2.2081388559583863
3,17,21755.287614594283,2.268522778634958
3,18,21623.13507143831,2.248668129723304
3,19,22203.776779149044,2.3359039632134984
3,20,24381.909053201274,2.6631473938102874
3,21,23336.620782727565,2.5061028820203672
3,22,23296.579865932843,2.5000871192807756
3,23,23210.40804149842,2.4871406312347384
3,24,23862.302969264863,2.5850815759111874
3,25,24265.05442627298,2.6455911097164937
3,26,23207.594294621063,2.486717892821674
3,27,23906.496087328665,2.591721166966446
3,28,23656.586883591164,2.5541747120779994
3,29,22198.890973113015,2.335169917835489
3,30,24970.779101178072,2.7516194563068015
3,31,23645.536476602523,2.5525144946818696
3,32,23514.690274268793,2.532856110917787
3,33,22722.293107895046,2.4138060558736547
3,34,23932.986915693815,2.595701159208806
3,35,23481.60372979088,2.527885175749832
3,36,25085.447570794382,2.768847291285214
3,37,23022.087028359547,2.4588472097895955
3,38,23788.536487590165,2.573998871332657
3,39,23836.38162137341,2.581187142634226
3,40,24122.35353950215,2.6241516736030874
3,41,22768.11651060042,2.4206905815204958
3,42,23343.467260101872,2.507131499414344
3,43,23496.269730682296,2.5300886013645276
3,44,23890.427377458946,2.5893069978153465
3,45,22427.07232343342,2.369451971669684
3,46,22762.25609095234,2.419810109818561
3,47,24215.14562075114,2.6380927915791976
3,48,23874.791232072523,2.5869578173185883
3,49,24183.341682893857,2.633314555723236
3,50,25199.418320135286,2.7859703005010945
3,51,26117.94730691135,2.9239704487547096
3,52,24065.743362766192,2.615646538877132
3,53,24582.90293087503,2.69334479129733
3,54,23541.657260667984,2.53690764132632
3,55,23073.677661430876,2.4665982063447833
3,56,25512.170658224117,2.8329583320649214
3,57,24437.100201043664,2.6714393330894928
3,58,23701.01475445812,2.5608495724846936
3,59,24672.057744946138,2.7067394448536866
3,60,25862.147707471508,2.8855390185504066
3,61,23007.35324288156,2.456633600192542
3,62,24112.354553783127,2.6226494221428975
3,63,23663.734257870525,2.5552485363387207
3,64,23433.14734173171,2.52060506937075
3,65,23057.7495129269,2.4642051551873347
3,66,22939.57640712967,2.4464507823211643
3,67,23582.487189854775,2.5430419455911624
3,68,23753.99657359523,2.5688095813694756
3,69,24452.50444243125,2.673753672240272
3,70,25338.937596118412,2.8069317301860597
3,71,25242.011138507183,2.7923694619151416
3,72,25420.038947449462,2.819116428402864
3,73,24851.623157212198,2.7337174214561597
3,74,22997.31247571796,2.4551250714720494
3,75,23106.030778756718,2.4714589511353244
3,76,22593.242854350807,2.3944174961464553
3,77,23743.996000690502,2.567307091449895
3,78,24421.028474691255,2.6690247107408736
3,79,23329.042067125432,2.504964252873412
3,80,23840.939733077357,2.5818719550897473
3,81,24936.34702998009,2.7464463686869127
3,82,24435.494369740245,2.6711980723768396
3,83,23805.338782855513,2.5765232546357444
3,84,22409.569323586227,2.366822314240719
3,85,21783.227753510633,2.272720515851958
3,86,21738.19135478681,2.265954229985999
3,87,21456.806613808898,2.2236788782765773
3,88,23490.34954041619,2.529199149701952
3,89,24415.78029962804,2.6682362229008474
3,90,25616.039781485568,2.8485636690933847
3,91,24541.95748794458,2.687193132203212
3,92,26257.3880519127,2.944920079914769
3,93,24401.726853308817,2.6661248277206755
3,94,23683.05526642957,2.5581513320957887
3,95,23152.686253379976,2.478468487587136
3,96,24084.369392581022,2.61844492076037
3,97,24967.843451966495,2.7511784032401585
3,98,25515.404670345837,2.8334442112899394
3,99,24548.84196259996,2.6882274583233112
4,0,23293.307909795756,2.499595539332295
4,1,22218.304291117212,2.3380865821991006
4,2,22781.441442984116,2.4226925244867963
4,3,21763.561080226093,2.2697657872935837
4,4,20769.947215025437,2.120484858026658
4,5,20660.297318225104,2.104011015358339
4,6,21646.589171962576,2.252191882806877
4,7,20733.388483891453,2.114992260200038
4,8,20474.7996654036,2.076141776653185
4,9,20899.03868908436,2.1398796107398375
4,10,22199.74727591413,2.335298569097676
4,11,21724.989076675487,2.2639707146447545
4,12,20566.716999668854,2.0899514723060175
4,13,21719.3737023437,2.2631270586453875
4,14,21293.72992109704,2.199178173241743
4,15,20755.052847334202,2.118247122496124
4,16,20700.142761260133,2.109997410045092
4,17,21755.287614594283,2.268522778634958
4,18,21196.085594513177,2.184508052060273
4,19,20820.96951054068,2.128150467328828
4,20,23467.466716302115,2.525761225405967
4,21,23336.620782727565,2.5061028820203672
4,22,22898.92408742182,2.4403431621727494
4,23,23210.40804149842,2.4871406312347384
4,24,21390.624245451174,2.2137356137997557
4,25,21458.553456411744,2.2239413245810913
4,26,21876.838537899206,2.286784636102645
4,27,23015.39065018973,2.457841143357832
4,28,23029.053315535813,2.459893827454299
4,29,22198.890973113015,2.335169917835489
4,30,22371.3247792185,2.3610764391854717
4,31,22561.36140178953,2.3896276144515523
4,32,23496.868266026497,2.530178525544846
4,33,21959.35898901771,2.2991825404173243
4,34,23423.47222835559,2.519151476615924
4,35,22529.89524749219,2.3849001273275525
4,36,21003.510411409105,2.155575482483339
4,37,20318.947930609127,2.0527265520746885
4,38,22594.832658493742,2.394656348932353
4,39,21167.15825680012,2.180161997716364
4,40,23177.554815590625,2.4822047499384956
4,41,21704.763672838726,2.260932042193318
4,42,20504.67093282436,2.0806296473594292
4,43,23496.269730682296,2.5300886013645276
4,44,23414.746333250427,2.5178404947792106
4,45,22427.07232343342,2.369451971669684
4,46,22344.090405801286,2.3569847364485104
4,47,23415.06745376299,2.517888740048526
4,48,23187.067278573886,2.48363390603574
4,49,22844.09611490534,2.4321057864941915
4,50,23007.35324288156,2.456633600192542
4,51,24400.615339335716,2.6659578334338514
4,52,24065.743362766192,2.615646538877132
4,53,22340.655973784797,2.3564687460614175
4,54,22331.770556430918,2.3551337975407027
4,55,22956.307422253165,2.448964456468324
4,56,24047.676068200642,2.6129321015926448
4,57,22882.449277900927,2.4378679804538654
4,58,23190.91541458713,2.484212051470422
4,59,22974.80766013431,2.4517439393230633
4,60,25862.147707471508,2.8855390185504066
4,61,23007.35324288156,2.456633600192542
4,62,21562.942400756012,2.2396247597289682
4,63,22818.632412270446,2.4282801100165936
4,64,22818.19722920026,2.428214727944751
4,65,22455.006885031606,2.373648870948258
4,66,22558.15002707899,2.3891451362798963
4,67,22343.942541611577,2.356962521275778
4,68,21818.43372646274,2.278009874769041
4,69,23831.276688187958,2.580420175509008
4,70,24909.10609562738,2.742353680232479
4,71,24690.564135888697,2.709519852146739
4,72,24383.6802441402,2.663413498218179
4,73,22759.441871920102,2.4193873004687654
4,74,22128.815837934777,2.3246418025743356
4,75,22222.56060013425,2.338726051702862
4,76,22593.242854350807,2.3944174961464553
4,77,23666.95898003519,2.555733019837018
4,78,21637.41858936877,2.250814090950837
4,79,23264.67564119266,2.4952938162849554
4,80,23840.939733077357,2.5818719550897473
4,81,24568.35477006932,2.691159070022434
4,82,24275.79544954313,2.6472048451837633
4,83,23805.338782855513,2.5765232546357444
4,84,22409.569323586227,2.366822314240719
4,85,21783.227753510633,2.272720515851958
4,86,21147.970830341612,2.1772792713854585
4,87,21456.806613808898,2.2236788782765773
4,88,23490.34954041619,2.529199149701952
4,89,23812.767152677105,2.5776392957748056
4,90,24773.23668627663,2.721940607914157
4,91,24541.95748794458,2.687193132203212
4,92,24159.715845654573,2.6297650008495452
4,93,24272.352651933914,2.646687597946802
4,94,22501.6599867895,2.3806580508998647
4,95,23152.686253379976,2.478468487587136
4,96,23045.346104966397,2.4623416624048073
4,97,23538.131583645463,2.5363779422544264
4,98,23130.12946209704,2.4750795465890985
4,99,24548.84196259996,2.6882274583233112
5,0,23166.922204385475,2.480607302341568
5,1,22218.304291117212,2.3380865821991006
5,2,22105.439999237984,2.321129807577822
5,3,21003.907598411784,2.1556351560113858
5,4,20769.947215025437,2.120484858026658
5,5,20660.297318225104,2.104011015358339
5,6,20200.851650177952,2.0349837214810624
5,7,20733.388483891453,2.114992260200038
5,8,20474.7996654036,2.076141776653185
5,9,20899.03868908436,2.1398796107398375
5,10,21724.989076675498,2.2639707146447563
5,11,21581.408103751604,2.2423990540492196
5,12,20566.716999668854,2.0899514723060175
5,13,20734.714601888918,2.1151914966780225
5,14,19320.56045084424,1.9027284331196275
5,15,19115.142253433125,1.8718663241335824
5,16,20700.142761260133,2.109997410045092
5,17,21029.5053394201,2.15948097046576
5,18,21029.5053394201,2.15948097046576
5,19,20820.96951054068,2.128150467328828
5,20,22425.22440989429,2.3691743404288297
5,21,20965.765993132132,2.1499047465643226
5,22,22326.00457682938,2.3542675145476832
5,23,21403.76424847459,2.2157097729078408
5,24,20847.043991674625,2.1320679074030386
5,25,21083.623382001708,2.1676116859978527
5,26,20377.354840658674,2.0615016287047285
5,27,20939.577926671405,2.1459702413869297
5,28,20982.813905820567,2.152466031523523
5,29,21894.396017943825,2.2894224786574258
5,30,22371.3247792185,2.3610764391854717
5,31,22561.36140178953,2.3896276144515523
5,32,22296.650534065382,2.349857351872804
5,33,21959.35898901771,2.2991825404173243
5,34,23400.71578123716,2.515732539248371
5,35,20873.714487934736,2.1360748930190407
5,36,20736.624217700926,2.1154783980920864
5,37,20318.947930609127,2.0527265520746885
5,38,21402.525206987535,2.2155236188382714
5,39,21167.15825680012,2.180161997716364
5,40,23177.554815590625,2.4822047499384956
5,41,21704.763672838726,2.260932042193318
5,42,20338.23020653883,2.0556235286266267
5,43,21653.662264358372,2.253254546928842
5,44,22441.33772322414,2.3715952108209346
5,45,21363.5430979261,2.2096669317797626
5,46,22344.090405801286,2.3569847364485104
5,47,23292.38148512592,2.499456352933582
5,48,22129.200379656348,2.324699576270485
5,49,21932.753790936466,2.2951853652248295
5,50,22795.5669814277,2.4248147508154596
5,51,24400.615339335716,2.6659578334338514
5,52,22764.353089836597,2.4201251637374694
5,53,22068.082276897003,2.3155171690049583
5,54,21542.762408886058,2.236592909988891
5,55,21308.51707065064,2.2013998002780406
5,56,23093.481879924348,2.4695735997482493
5,57,20768.13385150676,2.1202124175941646
5,58,20403.090673497998,2.065368190128906
5,59,21740.853972213146,2.2663542626522153
5,60,22771.191338718356,2.4211525448795608
5,61,21098.364260529994,2.169826361257511
5,62,21562.942400756012,2.2396247597289682
5,63,22300.939198367996,2.3505016824471148
5,64,21835.311636954768,2.2805456185328676
5,65,22210.30970564748,2.3368854726032873
5,66,22558.15002707899,2.3891451362798963
5,67,21792.276776954222,2.2740800446145166
5,68,21818.43372646274,2.278009874769041
5,69,23167.276362632114,2.4806605112127573
5,70,24505.586711764947,2.681728772801224
5,71,24690.564135888697,2.709519852146739
5,72,23899.012274079778,2.5905967959855434
5,73,22759.441871920102,2.4193873004687654
5,74,21672.026191930305,2.256013550470298
5,75,22222.56060013425,2.338726051702862
5,76,21831.013207351527,2.2798998208160346
5,77,22696.88652173703,2.40998896059751
5,78,21637.41858936877,2.250814090950837
5,79,21378.8072985477,2.2119602311519984
5,80,23840.939733077357,2.5818719550897473
5,81,24568.35477006932,2.691159070022434
5,82,22104.828473880676,2.321037931772938
5,83,23805.338782855513,2.5765232546357444
5,84,21753.472202329845,2.268250030398114
5,85,21783.227753510633,2.272720515851958
5,86,21147.970830341612,2.1772792713854585
5,87,21456.806613808898,2.2236788782765773
5,88,22960.51928813136,2.4495972488178124
5,89,23812.767152677105,2.5776392957748056
5,90,24773.23668627663,2.721940607914157
5,91,23985.866736611544,2.603645843841879
5,92,24159.715845654573,2.6297650008495452
5,93,23145.312726619173,2.4773606860906208
5,94,22501.6599867895,2.3806580508998647
5,95,21323.71011701879,2.203682409407871
5,96,23045.346104966397,2.4623416624048073
5,97,23154.49194398343,2.4787397752378952
5,98,22489.687572223702,2.3788593107307245
5,99,24548.84196259996,2.6882274583233112
6,0,23166.922204385475,2.480607302341568
6,1,20935.970272122617,2.1454282259799604
6,2,21640.292178958356,2.251245820156003
6,3,20678.138317500136,2.1066914539513424
6,4,19537.670519283634,1.9353471333058345
6,5,20660.297318225104,2.104011015358339
6,6,19756.54253797573,1.9682305495756804
6,7,20733.388483891453,2.114992260200038
6,8,18977.470807630936,1.8511825131657056
6,9,20899.03868908436,2.1398796107398375
6,10,21651.530821653687,2.2529343181571044
6,11,21517.007646118855,2.2327235045250684
6,12,20418.455688141898,2.0676766358386263
6,13,20584.07342644306,2.092559108540123
6,14,19075.836988503543,1.8659610860131524
6,15,18383.298900560872,1.7619138973198427
6,16,20668.040986406413,2.1051744270442327
6,17,20987.648567458113,2.1531923929474326
6,18,20383.7182238697,2.062457665845808
6,19,20620.671010902606,2.0980575437053193
6,20,22013.687477854284,2.307344873475704
6,21,20965.765993132132,2.1499047465643226
6,22,21698.875012373228,2.2600473275801125
6,23,21102.745095229067,2.1704845395476364
6,24,20792.432524867916,2.1238630596255885
6,25,20925.768792297746,2.1438955517274256
6,26,20377.354840658674,2.0615016287047285
6,27,20849.471759684708,2.1324326562026306
6,28,20595.585092250065,2.0942886256385314
6,29,21894.396017943825,2.2894224786574258
6,30,22154.136703860146,2.3284460192097574
6,31,21590.88887696671,2.243823449063508
6,32,21191.034996344733,2.1837492482489083
6,33,21832.75303207409,2.280161212751516
6,34,21722.74823868582,2.2636340502833265
6,35,20873.714487934736,2.1360748930190407
6,36,20736.624217700926,2.1154783980920864
6,37,20316.537856566392,2.0523644616235566
6,38,20541.428351658746,2.086152096102576
6,39,21167.15825680012,2.180161997716364
6,40,23177.554815590625,2.4822047499384956
6,41,20685.773542716106,2.107838573124415
6,42,20338.23020653883,2.0556235286266267
6,43,21455.76634306785,2.223522587600338
6,44,21120.394559838955,2.1731362018988816
6,45,21363.5430979261,2.2096669317797626
6,46,21085.89115203141,2.1679523966393344
6,47,20649.419079857904,2.102376664642113
6,48,22129.200379656348,2.324699576270485
6,49,20999.8919467862,2.1550318429666766
6,50,22327.159109428307,2.354440971969397
6,51,23280.29502997808,2.4976404792635334
6,52,21792.557892851895,2.2741222795751046
6,53,20908.206848305217,2.1412570385073946
6,54,21126.392788743447,2.1740373781165037
6,55,21308.51707065064,2.2013998002780406
6,56,20276.104866091187,2.0462897935834117
6,57,20640.242295751686,2.1009979410684627
6,58,20403.090673497998,2.065368190128906
6,59,20685.152517037863,2.1077452699876598
6,60,19731.39696537635,1.9644526690769755
6,61,21098.364260529994,2.169826361257511
6,62,20609.764197902416,2.0964188999252427
6,63,22070.488621068504,2.3158786990788016
6,64,21536.872898752707,2.23570806772126
6,65,21677.845674912118,2.2568878718317484
6,66,21389.622539722808,2.2135851171458545
6,67,21456.806613808898,2.2236788782765773
6,68,21818.43372646274,2.278009874769041
6,69,22400.616565532375,2.36547724842734
6,70,24505.586711764947,2.681728772801224
6,71,23390.457783860544,2.514191373777125
6,72,23899.012274079778,2.5905967959855434
6,73,22759.441871920102,2.4193873004687654
6,74,21672.026191930305,2.256013550470298
6,75,21323.71011701879,2.203682409407871
6,76,21831.013207351527,2.2798998208160346
6,77,20949.15672442244,2.147409363645198
