Objective Value: 11726.014367014244, Error: 0.7617209085057458
Objective Value: 8991.63988714497, Error: 0.35090743496769367
Objective Value: 8912.556779424509, Error: 0.33902595844719186
Objective Value: 8068.5949297951765, Error: 0.21222880555816956
Objective Value: 12036.0449097248, Error: 0.8083000164850962
Objective Value: 10991.175998361274, Error: 0.6513185093691818
Objective Value: 7812.565849736452, Error: 0.17376289809742368
Objective Value: 7634.990318198936, Error: 0.14708388194094588
Objective Value: 13997.735122548114, Error: 1.1030251085559066
Objective Value: 10522.934864419867, Error: 0.580969781313081
Objective Value: 7556.927210026423, Error: 0.13535565054483525
Objective Value: 7082.195462667854, Error: 0.06403177023255023
Objective Value: 8155.244441893351, Error: 0.2252470615825347
Objective Value: 7803.536146632305, Error: 0.17240627203009387
Objective Value: 7566.193874603888, Error: 0.13674787779505523
Objective Value: 7545.791086917006, Error: 0.13368255512575217
Objective Value: 7798.997749282133, Error: 0.17172442146666655
Objective Value: 7203.505412825217, Error: 0.0822574238018655
Objective Value: 9664.404885753444, Error: 0.45198390711439956
Objective Value: 8365.116636939587, Error: 0.2567783408863562
Objective Value: 6930.6688927412915, Error: 0.04126636008733346
Objective Value: 7208.823881971951, Error: 0.08305647265203589
Objective Value: 7810.823715487432, Error: 0.17350115917779932
Objective Value: 10365.061523453507, Error: 0.5572508298457793
Objective Value: 7890.857599670398, Error: 0.18552548071971117
Objective Value: 15765.241287779761, Error: 1.3685759146303729
Objective Value: 9532.966164180641, Error: 0.43223650303194733
Objective Value: 7210.295681227661, Error: 0.08327759633829036
Objective Value: 17762.920566177847, Error: 1.6687080177550853
Objective Value: 7669.54171441253, Error: 0.1522748969970749
Objective Value: 7421.464197013964, Error: 0.11500363536868445
Objective Value: 13928.543367334309, Error: 1.0926297126403708
Objective Value: 11298.870936575162, Error: 0.6975467152306434
Objective Value: 7860.402852043469, Error: 0.1809499477228769
Objective Value: 7596.384075438827, Error: 0.14128366518011218
Objective Value: 9274.141691107745, Error: 0.3933506146496011
Objective Value: 7641.990937541866, Error: 0.14813565768357356
Objective Value: 10218.19181300185, Error: 0.5351850680591721
Objective Value: 7740.546141231728, Error: 0.16294262939178608
Objective Value: 8157.808386890113, Error: 0.22563226966498093
Objective Value: 14697.028092212047, Error: 1.2080871532770503
Objective Value: 8749.879903088298, Error: 0.3145853219784102
Objective Value: 10146.916149250163, Error: 0.5244765849234019
Objective Value: 7965.794218799787, Error: 0.19678398719948723
Objective Value: 7992.076077835182, Error: 0.20073258380937234
Objective Value: 8510.978002672342, Error: 0.2786926085745706
Objective Value: 8326.831304387055, Error: 0.2510263377985359
Objective Value: 16796.21224825496, Error: 1.5234693882594592
Objective Value: 7910.50530914089, Error: 0.1884773601473693
Objective Value: 7091.995550302253, Error: 0.06550413916800675
Objective Value: 8062.741087402395, Error: 0.21134932202560025
Objective Value: 8847.384350250753, Error: 0.3292344276218079
Objective Value: 7490.576445601046, Error: 0.1253870861780417
Objective Value: 7780.424463434571, Error: 0.16893396385735748
Objective Value: 7491.90259198025, Error: 0.12558632692010965
Objective Value: 7293.114496387456, Error: 0.09572032698128843
Objective Value: 7017.723853444952, Error: 0.05434553086612855
Objective Value: 7410.742614811892, Error: 0.11339282073495974
Objective Value: 10800.494665629818, Error: 0.6226704726006337
Objective Value: 20195.940399273746, Error: 2.034245853256272
Objective Value: 9610.889439120308, Error: 0.44394372582937325
Objective Value: 7283.946585375454, Error: 0.09434293650472561
Objective Value: 8183.479034882155, Error: 0.2294890376926315
Objective Value: 15897.629945090153, Error: 1.3884660374234004
Objective Value: 12223.011821353772, Error: 0.8363899971985835
Objective Value: 7383.118514901392, Error: 0.10924256533975238
Objective Value: 8031.125518293001, Error: 0.20659938676277056
Objective Value: 8567.701499787343, Error: 0.287214768597858
Objective Value: 11483.875548099011, Error: 0.7253418792216062
Objective Value: 7708.582963993593, Error: 0.15814046934999892
Objective Value: 12437.741526647778, Error: 0.8686510707103032
Objective Value: 8155.411284499325, Error: 0.2252721280798265
Objective Value: 7621.285434140817, Error: 0.14502485488894493
Objective Value: 9086.317109755275, Error: 0.36513177730698243
Objective Value: 7496.131028433088, Error: 0.12622160883910583
Objective Value: 11061.157428286131, Error: 0.6618325463170269
Objective Value: 7904.971755434629, Error: 0.18764599691025075
Objective Value: 7625.224510690856, Error: 0.14561666326485215
Objective Value: 8057.071758771187, Error: 0.2104975599115365
Objective Value: 8188.402436377697, Error: 0.23022873142693767
Objective Value: 9267.217374824735, Error: 0.3923103027080431
Objective Value: 8137.066827172733, Error: 0.22251604975551872
Objective Value: 9230.436457580898, Error: 0.3867843235548224
Objective Value: 9958.688954524354, Error: 0.4961972587927214
Objective Value: 7519.0323945703385, Error: 0.12966231889578403
Objective Value: 15611.979081673297, Error: 1.3455497418379352
Objective Value: 7635.717345123235, Error: 0.14719311074567829
Objective Value: 11468.345399851682, Error: 0.7230086237757936
Objective Value: 7258.2141821313135, Error: 0.09047689034424782
Objective Value: 7779.787705013302, Error: 0.16883829702723888
Objective Value: 7370.282892365579, Error: 0.10731413647319393
Objective Value: 8170.372911610123, Error: 0.22751996869142474
Objective Value: 8897.219605724715, Error: 0.3367216955716218
Objective Value: 8103.720707793375, Error: 0.21750611595453356
Objective Value: 8671.809436799473, Error: 0.30285598509607464
Objective Value: 10074.823317034234, Error: 0.5136453300832683
Objective Value: 8442.8575677455, Error: 0.26845816823099444
Objective Value: 7888.293165144047, Error: 0.18514019909015125
Objective Value: 9319.517089317073, Error: 0.4001678319286467
Objective Value: 8383.360358196382, Error: 0.2595192845847929
Objective Value: 8407.964370316815, Error: 0.2632158008288484
Objective Value: 7135.80661922748, Error: 0.072086331013744
Objective Value: 7669.730110018736, Error: 0.15230320162541106
Objective Value: 10448.881660550049, Error: 0.569843999481678
Objective Value: 6832.234964221061, Error: 0.026477608807250766
Objective Value: 7255.900497146013, Error: 0.09012928142217738
Objective Value: 7999.767891785624, Error: 0.20188820489567666
Objective Value: 12265.587307684791, Error: 0.8427865546401428
Objective Value: 7302.576032339218, Error: 0.09714183178173344
Objective Value: 8203.456779722288, Error: 0.23249050176116107
Objective Value: 7628.081058503382, Error: 0.14604583210687835
Objective Value: 9381.40091047901, Error: 0.40946528102148577
Objective Value: 7198.408250949725, Error: 0.0814916242412447
Objective Value: 7590.727625873705, Error: 0.14043383802189074
Objective Value: 14042.36093358129, Error: 1.1097297075693044
Objective Value: 8223.965296366061, Error: 0.23557170918961254
Objective Value: 7705.817966224311, Error: 0.15772505502168135
Objective Value: 8773.631231240543, Error: 0.3181537306551296
Objective Value: 7008.102674234274, Error: 0.052900041201062765
Objective Value: 7812.140386139475, Error: 0.17369897628297395
Objective Value: 7201.860138616135, Error: 0.08201023717189534
Objective Value: 7124.538328673029, Error: 0.07039337870688542
Objective Value: 7443.615065798692, Error: 0.11833159041446692
Objective Value: 7122.583666586927, Error: 0.07009970952327635
Objective Value: 6921.494786836839, Error: 0.039888038887746245
Objective Value: 7843.027593417276, Error: 0.17833948218408593
Objective Value: 11913.946262413392, Error: 0.7899558687520121
Objective Value: 8855.917989243404, Error: 0.33051652482623256
Objective Value: 7404.620401623461, Error: 0.11247301707083242
Objective Value: 9976.349639684091, Error: 0.49885060692369154
Objective Value: 8342.091533836434, Error: 0.2533190405403296
